image_url street_wid sidewalk_wid g1q2_left g1q2_right public_art V1 diag hor vert red green blue bairro setor V3.Feminino distance.Feminino V3.Casado distance.Casado V3.Masculino distance.Masculino V3.Baixa distance.Baixa V3.CCatole distance.CCatole V3.Jovem distance.Jovem V3.NCCatole distance.NCCatole V3.Geral distance.Geral V3.Medio distance.Medio V3.Solteiro distance.Solteiro V3.Media distance.Media V3.Pos distance.Pos V3.Adulto distance.Adulto V3.NCCentro distance.NCCentro V3.CCentro distance.CCentro V3.NCLiberdade distance.NCLiberdade V3.CLiberdade distance.CLiberdade g2count mov_cars park_cars g2q2_left g2q2_right mov_ciclyst g3count debris g3q1_left g3q1_right pavement g3q2_left g3q2_right landscape g3q3_left g3q3_right g4count courtyards major_landsc g5count build_ident build_nrectan g6count prop_street_wall g6q1_left g6q1_right prop_wind g6q2_left g6q2_right g7count long_sight prop_sky_ahead prop_sky_across g7q3_left g7q3_right g8count graffiti trees g8q2_left g8q2_right small_planters g8q3_left g8q3_right g9count build_height g9q1_left g9q1_right g10count build_diff_ages diff_build prop_hist_build g11count outdoor_table g11q2_left g11q2_right street_furnit g11q3_left g11q3_right g12count basic_col lights g12q2_left g12q2_right accent_col g13count people g13q1_left g13q1_right prop_active_use g13q2_left g13q2_right area rank index diff mode
centro/Rua_Manoel_P._de_Araujo__150_90.jpg 37.5 7.47707835153692 6.66666666666667 6 0 agradavel? 29 102 3 126.503086 126.4643 118.839479 centro 250400905000013 4.14555200992 0.00248344896891891 3.61982713366 0.00430113474861168 3.57968692274 0.00548790654522464 3.74576848203 0.00314082742048227 NA NA 3.8129399352 0.00250141806383048 NA NA 3.90657789251 0.0104956084455506 2.77756362436 0.001701988059088 3.82012161977 0.00878821854211432 3.57154277007 0.00464466356128562 3.53072971232 0.00917575448061402 3.62724766153 0.00602445653972681 4.13497199327 0.00266873113111396 3.76141829485 0.00526467735951832 NA NA NA NA 1 5 7 4 3 0 1 2.5 2 3 2.5 2 3 2.5 2 3 3 0 0 20 3.75 1.1 6 0.55 0.533333333333333 0.566666666666667 0.283333333333333 0.266666666666667 0.3 4 1.25 0.5125 0.325 0.533333333333333 0.2 6 No 0 0 0 0 0 0 1 22 22 22 2 No 10.5 0 5 0.2 0 0.2 1.6 0.666666666666667 1.2 1 4 0 0 0 3 21 8.66666666666667 1.4 7.33333333333333 0.933333333333333 0.88 0.980952380952381 norte 94 96 -2 zero
catole/Rua_Honorio_de_Melo__240__90.jpg 40 9.95631326586585 NA 6.66666666666667 0 agradavel? 6 61 29 123.291009 126.131286 121.234639 catole 250400905000060 5.9850274137 0.00137958749883437 5.89339806104 0.0041049607801755 6.51959911763 0.00752424378117911 6.38970365918 0.000916428185169038 6.81434261098 0.00377484574692096 6.14350958559 0.00993369916366365 5.87759348503 0.00385502765610796 6.13033069811 0.00932372176676137 5.99292581 0.0109303938301644 6.21717754399 0.0036630788505216 6.28894638404 0.00629457272243954 6.3116620699 0.00542188896195873 6.31695782052 0.00190674905927764 NA NA NA NA NA NA NA NA 1 0 3 2 1 0 4 4.5 NA 4.5 4 NA 4 5 NA 5 3 0 0 3 0 1.66666666666667 4 0.95 NA 0.95 0.025 NA 0.025 1 0 0.5 0.3 NA 0.3 5 No 2.2 0 2.2 1 0 1 2 15 NA 15 2 No 5.5 0 1 0 NA 0 4 NA 4 26 1.84615384615385 0 0 0 1.73076923076923 1 0 NA 0 1 NA 1 oeste 3 4 -1 zero
liberdade/Rua_Severino_Pimentel__439__0.jpg 30.5 6.19548521631742 5.75 6.66666666666667 0 agradavel? 9 30 4 106.548639 104.993395 96.514922 liberdade 250400905000095 5.37658070578 0.00202197374106635 5.76189196552 0.00801194334585361 5.48349282151 0.00604642732469907 5.42618898321 0.0141442248196413 NA NA 5.60065731625 0.00467470660101667 NA NA 5.3130427212 0.00521363732797165 6.11970985965 0.00621110189493725 5.41796252438 0.00524359217697528 5.55489731729 0.00348040639102142 5.52850072187 0.00407779605965091 5.56964535408 0.00658707582468259 NA NA NA NA 5.62539502518 0.00357743953712026 5.54393649527 0.00342068470059977 12 0.0833333333333333 0 0 0 0 1 3.5 4 3 3.5 4 3 3.5 4 3 3 0 0 21 0.380952380952381 1.28571428571429 27 0.868518518518518 0.92962962962963 0.807407407407407 0.012962962962963 0.0259259259259259 0 1 0 0 0 0 0 2 No 5 0 5 0 0 0 1 10 10 10 2 No 4 0 1 0 0 0 1 1 0 2 2 0.5 0.5 0 1.5 1 2 0 2 1 1 1 oeste 20 21 -1 zero
liberdade/Rua_Santa_Catarina__1231__180.jpg 27 5.83737821601538 6.5 6 0 agradavel? 5 51 4 131.491341 132.57168 124.96054 liberdade 250400905000089 3.56569842938 0.00254324963042879 3.74913960017 0.00775553599296604 4.10938524363 0.00676192950478977 3.62371909515 0.00573933693397313 NA NA 3.96391577868 0.00274575770701984 NA NA 4.01477063637 0.0053406877677527 3.08462942601 0.000652001072043696 3.93552136125 0.0109897637507102 4.09199081707 0.00540162169908637 4.06954464132 0.0094306161336207 3.86203463014 0.00544909458487232 NA NA NA NA 3.526570028 0.0121592788112392 4.48122948577 0.00431018960148341 1 0 0 0 0 0 1 3 3 3 3 3 3 3.5 4 3 3 0 0 1 0 0 4 0.7125 0.975 0.45 0.0375 0.075 0 1 3 0 0.5 NA 0.5 1 No 5 2 3 0 0 0 2 10 10 10 14 No 4.64285714285714 0 7 0 0 0 1.71428571428571 0.857142857142857 0.857142857142857 2 1.5 1 0 1 1.5 6 0.5 0.333333333333333 0.166666666666667 0.566666666666667 0.716666666666667 0.416666666666667 oeste 87 88 -1 zero
liberdade/Rua_Edesio_Silva__602__180.jpg 36 6.29107134864644 7 7 0 agradavel? 2 59 10 138.456019 138.633796 131.623743 liberdade 250400905000089 3.66001471118 0.00524905364413455 2.45546263959 0.00371912834342525 3.27996237105 0.00996777821925653 3.51957460412 0.00117370227760675 NA NA 3.38906776309 0.0105921493216694 NA NA 3.36689656002 0.0130051900621862 3.67873237756 0.00164661723090112 3.39541508823 0.00498707122346969 3.27544353484 0.001638947369687 3.29717651602 0.00998897759876641 3.16505251559 0.00507868268055841 NA NA NA NA 3.17489976125 0.00176611761412185 3.11756538624 0.00388212750687804 47 0.0212765957446809 0.829787234042553 0.808510638297872 0.0277777777777778 0 124 2.23387096774194 2.66666666666667 1.91509433962264 2.43548387096774 2.62626262626263 2.17924528301887 2.08467741935484 2.21212121212121 1.97169811320755 25 0.56 0.16 18 1.66666666666667 1.22222222222222 35 0.564142857142857 0.902571428571429 0.196875 0.0214285714285714 0.02 0.003125 1 0 0.5 0.5 0.5 0.5 15 No 5.6 3.93333333333333 1.66666666666667 0.4 0.266666666666667 0.133333333333333 19 10.7631578947368 10.5263157894737 11 23 No 5.30434782608696 0 42 0 0 0 0.30952380952381 0.195121951219512 0.119047619047619 3 2.66666666666667 0 0 0 1.66666666666667 22 0.863636363636364 0.9 0.0454545454545455 0.415909090909091 0.355 0.472727272727273 oeste 103 104 -1 zero
centro/Rua_Manoel_P._de_Araujo__370_180.jpg 25 5.71032748250403 5.66666666666667 6.25 0 agradavel? 12 114 20 120.920446 118.68471 111.464251 centro 250400905000013 2.26022974939 0.000501341802585782 2.16620479784 0.00100559225723964 2.0339769467 0.000875606917834366 2.11039641295 0.00100080024796426 NA NA 2.00360223556 0.000524056331783474 NA NA 2.02255013598 0.000780687895377392 2.27052959468 0.000655855505010594 2.02429255447 0.000653079555615954 2.10091938561 0.000634660602875503 2.10408830842 0.000314014539203795 2.07009761014 0.000974597990918801 2.89141414141 0 2.03632610276 0.00092569804117526 NA NA NA NA 1 0 3 1 2 2 134 2.2910447761194 2.54716981132075 2.09090909090909 1.96268656716418 2.22641509433962 1.76859504132231 1.45149253731343 1.5188679245283 1.38842975206612 3 0 0 3 0.666666666666667 2.66666666666667 2 0.875 1 0.75 0 0 0 7 1 0.564285714285714 0.496428571428571 0.464285714285714 0.528571428571429 2 No 0 0 0 0 0 0 21 16.1904761904762 18.2857142857143 14.0952380952381 1 yes 8 1 34 0.0882352941176471 0.0588235294117647 0.0294117647058824 3.47058823529412 1.23529411764706 2.23529411764706 1 2 0 0 0 2 1 5 3 2 0.65 1 0.3 norte 107 108 -1 zero
centro/Rua_Doutor_Severino_Cruz__411__90.jpg 39.5945945945946 6.27846683462217 8 8.05405405405405 0.108108108108108 agradavel? 2 66 10 128.611305 137.582194 136.705202 centro 250400905000013 7.61292290349 0.00334390917474385 7.87993674483 0.000950819434101064 7.97405814777 0.000355985493170812 7.91101656406 0.00191859564927941 NA NA 7.90520453402 0.0015187042846863 NA NA 7.91463574571 0.00163364257018805 7.57512607667 0.00397950585654587 7.89918238397 0.00164941095205052 7.99374981097 0.000404725556397313 7.99523150573 0.00130168363863813 8.04601424947 0.00117187579322889 8.03174603175 0 7.87613941379 0.000327536893048024 NA NA NA NA 1 4 0 NA 0 0 130 4.62692307692308 3.88888888888889 4.65040650406504 4.31153846153846 3.66666666666667 4.33333333333333 4.50769230769231 3.66666666666667 4.53658536585366 18 0.111111111111111 0.944444444444444 24 0.333333333333333 0.0833333333333333 40 0.0475 0.8 0.0375 0.01125 0.1 0.01 6 1 0.483333333333333 0.629166666666667 0.725 0.56 18 No 4.27777777777778 NA 4.27777777777778 0 NA 0 16 0 NA 0 2 No 0 0 45 0 0 0 0.822222222222222 0 0.822222222222222 1 0 0 NA 0 0 1 0 NA 0 0 NA 0 norte 1 1 0 zero
liberdade/Rua_Riachuelo__455__180.jpg 31 5.4 5.2 5.6 0 agradavel? 1 48 11 131.70127 131.881937 124.783831 liberdade 250400905000095 5.56020826409 0.0040950834133468 5.27059087262 0.00665429058852318 5.22051664281 0.00490484211247582 5.79594550401 0.0116591702533555 NA NA 5.3132799851 0.002637321107821 NA NA 5.35128387566 0.00389200953979134 7.78958369595 0.00125606016193033 5.4956281742 0.00546885889948555 5.40974646794 0.00555141024803186 5.3921047798 0.00274814796706998 5.27641283172 0.00342271764216447 NA NA NA NA 5.54051696763 0.00372105044995233 5.18771795827 0.00456317242178588 1 0 0 0 0 0 2 2.75 2.5 3 2.5 2.5 2.5 3 3 3 3 0 0 5 0 1.2 3 0.916666666666667 1 0.833333333333333 0 0 0 1 1 1 1 NA 1 1 No 3 1 2 0 0 0 2 14.25 19.5 9 2 No 4.5 0 1 0 0 0 1 0 1 1 4 0 0 0 1 1 0 0 0 1 1 1 oeste 33 33 0 zero
liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg 30.4 5.2 5.2 5.2 0 agradavel? 4 63 1 131.29165 132.716937 128.082139 liberdade 250400905000089 4.9085533502 0.000802677798553636 4.28560865416 0.00716648696951401 5.23436891863 0.00441913760154219 5.4246658105 0.0043622872001958 NA NA 5.03718000016 0.00588054333545324 NA NA 4.98679315147 0.00327454990694409 5.17141934851 0.00241465826189977 5.15376058625 0.00560268999960978 4.86653498867 0.00344893068577991 4.88176267402 0.00649028422794681 5.0179666133 0.00890972555948247 NA NA NA NA 5.19953542038 0.00432682433991682 4.99795133501 0.00615298727305808 1 0 2 1 1 0 4 3.375 3.25 3.5 3.25 3 3.5 3.375 3.25 3.5 3 0 0 1 0 3 3 0.85 0.833333333333333 0.866666666666667 0 0 0 1 1 0.5 0.3 0.3 0.3 1 No 0 0 0 0 0 0 1 20 20 20 2 No 6.5 0 7 0 0 0 0.285714285714286 0 0.285714285714286 2 2.5 0 0 0 2.5 1 6 6 0 1 1 1 oeste 43 43 0 zero
centro/Rua_Elias_Aforas__202_180.jpg 32.6666666666667 6.36018096221239 4 6 0.333333333333333 agradavel? 3 53 2 129.606719 129.901117 123.373167 centro 250400905000013 4.39757412808 0.00279535620522947 3.764237945 0.00344069552724206 4.23185972621 0.00572126910867204 4.35377201249 0.00489153839970165 NA NA 4.24960818278 0.0015632351664591 NA NA 4.27700454985 0.0066009859600017 4.80361876621 0.00482441727835163 4.4255512543 0.00231821898781533 4.13532351107 0.00388831332463856 4.16057922125 0.00363099564728289 4.1665540024 0.00581247457674872 3.32769610489 0.00169111075745802 4.34240260613 0.00747826886335523 NA NA NA NA 1 0 1 1 0 0 4 2.875 1.75 4 2.625 2 3.25 2.625 1.75 3.5 3 0 0 1 0 0 6 0.908333333333333 0.9 0.5 0 0 0 1 2 0.05 0.05 0.05 0.05 1 Yes 3 2 1 0 0 0 1 15 20 10 1 No 5 0 1 0 0 0 0 0 0 2 2 0 NA 0 1 6 1.83333333333333 1.83333333333333 0 0.775 0.766666666666667 0.8 norte 78 78 0 zero
centro/Rua_Felix_Araujo__48__90.jpg 33.6666666666667 6.93947678116003 5.5 5.5 0 agradavel? 26 58 50 124.404134 125.012539 121.919619 centro 25040090500004 3.85909238774 0.0171714750035079 4.7162767856 0.0066609619855158 3.72987232454 0.00153962575552451 3.54394950093 0.00962217746997909 NA NA 3.87751593847 0.00426073136090965 NA NA 4.15799736654 0.00724423562185869 2.45639563275 0.00096112603770789 3.6874985467 0.00621241005028467 3.90705714896 0.00400062241748681 3.87960874003 0.0115969920544527 3.72509020203 0.0132738774846816 5.72811447811 0 3.89410032247 0.00416428780451454 NA NA NA NA 47 2.38297872340426 10.6808510638298 4.8936170212766 5.91304347826087 1.23404255319149 1 4 4 4 4 4 4 4 4 4 3 0 0 3 6.33333333333333 0 7 0.9 0.985714285714286 0.814285714285714 0.342857142857143 0.285714285714286 0.4 1 1 1 1 NA 1 1 No 0 0 0 0 0 0 2 32.5 32.5 32.5 1 No 8 0 8 0 0 0 1.625 0.5 1.125 1 3 0 0 0 4 1 4 4 0 1 1 1 norte 92 92 0 zero
centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg 18 4.31578947368421 4.31578947368421 4.31578947368421 0 agradavel? 30 17 17 123.860758 125.60987 124.661169 centro 25040090500004 3.58863057196 0.00326137413955022 3.32636372226 0.00860162509113617 3.73422454589 0.00318466590926273 3.84768356564 0.00400273081120393 NA NA 3.81486856073 0.00348492739310051 NA NA 3.70464536009 0.00173723188982306 3.64114201938 0.00337107717009645 3.74962112834 0.00187526660559055 3.24065175323 0.00305364165147208 3.23933033378 0.00315453174204495 3.69591145564 0.00297460974090793 1.8462962963 0 3.48643866269 0.00376096653390138 NA NA NA NA 10 0.3 4.7 4.7 0 0 1 3 3 3 3 3 3 3 3 3 3 0 0 1 0 0 3 0.966666666666667 0.933333333333333 1 0 0 0 5 1 0.15 0.085 0.16 0.01 1 Yes 0 0 0 0 0 0 1 22.5 20 25 2 No 3 0 4 0 0 0 0 0 0 4 3.25 0.25 0 0.25 2.25 3 0 0 0 0.75 0.833333333333333 0.666666666666667 norte 93 93 0 zero
liberdade/Rua_Odon_Bezerra__147_270.jpg 33.3333333333333 6.95375197702752 6.3030303030303 7.29032258064516 0.0606060606060606 agradavel? 29 93 15 130.915908 132.370719 127.111458 liberdade 250400905000095 4.93973959364 0.00368610929695928 4.19960408413 0.00791328511758522 4.61288455912 0.0082538880381074 4.6140538095 0.00225862175326228 NA NA 4.68770188917 0.00407859554050742 NA NA 4.73310830035 0.00647575839887963 4.64852489821 0.00279358829677624 4.69892245922 0.00697542186305031 4.77473741745 0.00503609574878756 4.75461756037 0.00229447347150059 4.60215707586 0.00531470761899721 NA NA NA NA 5.20508393078 0.00254172227572146 4.29149500689 0.00683987071416642 1 5 3 NA 3 0 4 3.875 4 3.75 3.75 3.75 3.75 4.125 4.25 4 3 0 0 1 2 0 3 1 1 1 0.0333333333333333 0 0.0666666666666667 1 1 0 1 NA 1 20 No 3 1 2 0 0 0 2 15 16.5 13.5 3 No 4.66666666666667 0 5 0 0 0 0.4 0 0.4 1 3 0 0 0 1 10 2 2 0 0.9 0.9 0.9 oeste 59 58 1 zero
catole/Rua_Inacio_Marques_da_Silva__434_270.jpg 37.1904761904762 8.46701236154842 6.35714285714286 7.07894736842105 0.380952380952381 agradavel? 0 18 3 135.427253 136.259466 129.065199 catole 250400905000060 5.79725424711 0.00333852914423629 7.91096509633 0.00117049581751554 6.54499590951 0.00200366608783516 6.67831110991 0.00256676808145325 7.12734214433 0.001520118857597 6.13804197034 0.00205764957980657 6.08082147588 0.00345645857258893 6.19438807299 0.00382169261748453 6.14642379627 0.00633853360600483 6.23617019074 0.00762634868458975 6.40935030418 0.00515788156040006 6.4233327279 0.00318539359835231 6.55999057225 0.00376917207109581 NA NA NA NA NA NA NA NA 18 0 0.333333333333333 0.2 0.166666666666667 0 4 4.5 4 4.5 4.5 4 4.5 4.375 3 4.5 3 1.33333333333333 1 1 0 1 4 0.25 0 0.25 0 0 0 1 2 0.35 0.125 0.15 0.1 1 No 0 NA 0 0 NA 0 1 10 NA 10 2 No 1 0 9 0 0 0 2.11111111111111 0 2.11111111111111 1 1 0 NA 0 1 3 0 0 0 0.4 0.2 0.5 oeste 4 2 2 zero
centro/Avenida_Barao_Rio_Branco__141_270.jpg 28.8 6.22395002501991 6.78947368421053 6.08571428571429 0 agradavel? 6 50 0 106.163711 108.740436 105.716852 centro 25040090500004 7.4488997576 0.00277080421952977 6.53569014472 0.00184789756116294 5.91187782968 0.00793530170926675 6.65945527213 0.00591633451768952 NA NA 6.04215274996 0.00221779183529166 NA NA 6.08481644508 0.0103340013177453 5.83480909305 0.00389561400268417 6.00267241351 0.00228117116480335 6.0864253641 0.00416006370695708 6.03417388348 0.00625090889636718 6.1656364916 0.00401212610951372 5.14424509729 0.00241814051817786 6.47854683018 0.00362485760884725 NA NA NA NA 13 3.15384615384615 5.92307692307692 3.53846153846154 2.38461538461538 0 1 4.5 4 5 4.5 4 5 4.5 4 5 3 0 0 1 0 0 9 0.844444444444444 0.811111111111111 0.877777777777778 0.0611111111111111 0.0333333333333333 0.0888888888888889 1 2 1 1 1 NA 3 No 4.33333333333333 2.33333333333333 2 0 0 0 1 18.5 17 20 3 No 3.66666666666667 0 4 0 0 0 1 0.666666666666667 0.5 1 2 0 0 0 2 24 0.0833333333333333 0.0833333333333333 0 0.682291666666667 0.639583333333333 0.747826086956522 norte 8 6 2 zero
liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg 43.1470588235294 6.95633414939579 6.46153846153846 5.84848484848485 0.205882352941176 agradavel? 3 88 0 145.898457 146.258633 142.203584 liberdade 250400905000089 3.7193543472 0.00120027150633841 3.61537342493 0.00908994745442393 3.7504437224 0.00341383586077724 4.11494267612 0.0028207674872738 NA NA 3.73941048904 0.00336187927407178 NA NA 3.8923634659 0.00484870806917283 3.72105620096 0.00402016977988601 3.8339420157 0.00357600132352952 3.51582120912 0.00958557918170314 3.52255184623 0.00460754732856072 3.69181446496 0.0110560961930726 NA NA NA NA 3.56612902691 0.00598227553979483 3.65855665231 0.00219481436257241 1 5 2 2 0 2 2 4 4 4 3.75 4 3.5 4 4 4 3 0 0 1 0 0 17 0.4 0.561538461538462 0.323529411764706 0.0691176470588235 0.0961538461538462 0.0529411764705882 1 0 0.5 0.4 0.4 0.4 1 No 2 0 2 0 0 0 3 10 10 10 1 No 5 0 1 0 0 0 0 0 0 3 2.33333333333333 1 0.666666666666667 0.333333333333333 1.33333333333333 2 2.5 1 1.5 1 1 1 oeste 96 94 2 zero
liberdade/Rua_Severino_Pimentel__511_90.jpg 25.3333333333333 5.33333333333333 5.33333333333333 5.33333333333333 0.333333333333333 agradavel? 0 47 3 121.049515 120.713864 117.067074 liberdade 250400905000089 5.24817832041 0.00291828228525138 4.00326659936 0.00207213478168082 4.65803506185 0.00201958412746068 4.55987567515 0.00520800965177744 NA NA 4.78097408834 0.00400225191336054 NA NA 4.69542850124 0.00533028526349737 5.41640197458 0.00419768786912102 4.75386215471 0.00867817064596844 5.01255913953 0.00348527604652206 5.05376461141 0.00190800974120339 4.83288719425 0.00331253309188223 NA NA NA NA 4.73847664655 0.00266388120792498 5.16198818256 0.00301055702388062 1 0 0 0 0 0 137 4.27737226277372 4.33333333333333 4.2 3.60583941605839 3.71296296296296 3.53333333333333 3.68248175182482 3.77777777777778 3.64166666666667 3 0.333333333333333 2 1 1 1 4 0.9375 1 0.875 0 0 0 1 2 1 0 NA 0 3 Yes 3 1 2 0 0 0 3 11.8333333333333 6.66666666666667 17 1 yes 4 0.1 1 0 0 0 0 0 0 2 1.5 1 0.5 0.5 1 1 0 0 0 0.85 0.7 1 oeste 53 50 3 zero
centro/Rua_Manoel_P._de_Araujo__370_0.jpg 26.6666666666667 6.33333333333333 6.33333333333333 6.33333333333333 0 agradavel? 5 64 5 133.269062 129.740671 122.154857 centro 250400905000013 3.47770918533 0.00458131555081196 5.67976255932 0.00419847274196068 2.9192620388 0.00447992168183108 2.68644759801 0.0023221031977752 NA NA 1.98145381222 0.00232531386890153 NA NA 3.16680203037 0.00267187652122157 2.25050324568 0.00108469601989081 2.82793186101 0.00278735840592264 2.94889205701 0.0188835554700786 2.91853527305 0.0408072604517529 3.0499996384 0.00553995340725231 2.17147467599 0.00241814051817778 3.09674312976 0.00287842034805752 NA NA NA NA 55 0.145454545454545 2.87272727272727 1.88888888888889 1.01818181818182 0.745454545454545 124 2.09274193548387 1.98913043478261 2.18181818181818 2.63306451612903 2.58695652173913 2.70909090909091 1.64112903225806 1.53260869565217 1.68181818181818 3 0 0 1 1 2 5 0.98 1 0.96 0.02 0.02 0.02 11 0.909090909090909 0.518181818181818 0.513636363636364 0.445 0.531818181818182 17 No 0.0588235294117647 0.0588235294117647 0 0 0 0 3 13 13.3333333333333 12.6666666666667 2 yes 6.5 0.4 6 0.166666666666667 0 0.166666666666667 3.33333333333333 1 2.33333333333333 18 2.55555555555556 0.166666666666667 0.117647058823529 0.0625 2 22 10.8181818181818 3.18181818181818 7.63636363636364 0.611363636363636 0.504545454545455 0.718181818181818 norte 108 105 3 zero
catole/Rua_Olegario_Mariano__139_90.jpg 38 2.92330518764153 NA 6 0 agradavel? 1 77 4 137.880081 146.190195 145.630726 catole 250400905000060 6.2547805845 0.00386121414715866 7.59329030419 0.00110852484411816 5.56613827171 0.00352011699798353 5.55478398433 0.00969165854057736 5.8063617954 0.00283569313166712 5.73508898199 0.0106858196691378 6.12459552361 0.00237244647960733 5.58706675121 0.00352811527900731 5.34747134468 0.00533325497803149 5.70323672627 0.00727611715371506 6.01747622239 0.0028592403445512 6.00657707727 0.00214413935170761 5.86173941363 0.0068380432310941 NA NA NA NA NA NA NA NA 4 0.5 0 0 0 0 6 3.33333333333333 3 3.33333333333333 3 2 3 3.33333333333333 3.5 3.33333333333333 3 0 0 1 0 1 5 0.79 0.633333333333333 0.833333333333333 0.05 0.0666666666666667 0.1 1 0 1 1 NA 1 1 No 2 NA 2 0 NA 0 2 15 15 NA 2 No 3 0 1 0 NA 0 0 NA 0 1 2 0 NA 0 1 3 0 NA 0 0.7 NA 0.7 oeste 17 13 4 zero
catole/Rua_Inacio_Marques_da_Silva__434_90.jpg 33.5 5.21824717902219 4 6 0 agradavel? 0 59 6 132.573525 132.374896 127.521784 catole 250400905000060 4.35970698357 0.00677709867167537 4.82975519641 0.00775599829623593 3.94080768385 0.00322898619536953 3.64103244507 0.00860071735767231 4.15439124675 0.0105302269288846 3.92625117015 0.00499032915575273 3.66524997006 0.00354066096000574 4.17653725847 0.00536437229102818 3.84974138322 0.00143389406591059 3.95261737013 0.00288231578592599 3.9560692034 0.00352163147118182 3.97570809416 0.00961240004929494 3.92771347971 0.00810878848695008 NA NA NA NA NA NA NA NA 1 0 0 NA 0 0 5 3 2 3 3 2 3 2 1 2 3 0.333333333333333 0 1 0 1 3 0.166666666666667 1 0 0 0 0 1 0 0 0 NA 0 6 No 0.333333333333333 0 0.333333333333333 0.333333333333333 0 0.333333333333333 20 56.25 10 61 1 yes 5 0 2 0 0 0 0 0 0 1 0 0 NA 0 1 3 1.33333333333333 2 0.666666666666667 0 0 0 oeste 89 84 5 zero
centro/Avenida_Dom_Pedro_II__119_90.jpg 36 6.63697726264721 6.2 8 0 agradavel? 10 120 13 125.609147 127.682314 123.584186 centro 25040090500004 3.70075417148 0.00367906471595066 3.90218465955 0.00381234545646477 3.59471241662 0.00711341973092694 4.03836696251 0.00559936501345439 NA NA 3.61484044443 0.00372736159440979 NA NA 3.55216008365 0.00603952830783841 3.92231645572 0.00158962813889335 3.48253116535 0.00336595569069805 3.29729977964 0.00892529673438608 3.32671521223 0.00252906117162134 3.67108090858 0.00374239057901752 3.84852530522 0.00734669824129709 3.51483858694 0.00351378421782295 NA NA NA NA 13 5.46153846153846 0.0769230769230769 0.0769230769230769 0 0 7 3.28571428571429 3.28571428571429 4 2.71428571428571 2.71428571428571 4 2.85714285714286 2.85714285714286 5 3 0 0 1 2 0 3 0.75 0.833333333333333 0.666666666666667 0 0 0 1 0 0 0 0 0 1 No 4 0 4 0 0 0 5 75.6 54.2 116.25 1 yes 5 0 1 0 0 0 2 2 0 3 2.66666666666667 0 0 0 1.66666666666667 1 0 0 0 0.5 0 1 norte 100 95 5 zero
centro/Rua_Manoel_P._de_Araujo__150_270.jpg 39.3333333333333 8 8 8 0 agradavel? 29 84 9 121.35652 124.019098 121.940479 centro 250400905000013 3.3177086815 0.00324221363961188 3.23255210318 0.00314426629179525 3.55141268151 0.00571356674092417 3.34396688931 0.00204350551765824 NA NA 3.29596614596 0.00240004494246973 NA NA 3.5553403897 0.00456852615223034 4.40700756428 0.00213009996816114 3.45375582201 0.0129609242138099 3.55623742398 0.00299274348262079 3.56240177258 0.00320417184244941 3.40131026076 0.00477761441909025 3 0 3.48250915504 0.00604026318202916 NA NA NA NA 1 2 14 8 6 0 109 3.73853211009174 3.7375 3.76595744680851 3.22018348623853 3.2 3.29787234042553 2.43577981651376 2.6 2.29787234042553 19 0.947368421052632 0.263157894736842 1 2 12 9 0.766666666666667 0.777777777777778 0.755555555555556 0.283333333333333 0.277777777777778 0.288888888888889 4 0.5 0.55 0.4625 0.166666666666667 0.55 1 No 0 0 0 0 0 0 2 22.25 26.5 18 5 No 8.2 0 6 0 0 0 1.16666666666667 0.666666666666667 0.5 16 2.75 0.8125 0.5 0.428571428571429 2.375 12 3.25 1.66666666666667 1.58333333333333 0.895833333333333 0.916666666666667 0.875 norte 104 99 5 zero
liberdade/Rua_Riachuelo__455__0.jpg 26.6666666666667 5.48287077248068 NA 7 0 agradavel? 2 46 2 143.570794 142.777637 137.516849 liberdade 250400905000095 2.82493002148 0.00546842618260617 3.89659748463 0.00194186490997914 3.53247320677 0.00416677750607968 3.35679303363 0.00353601250446006 NA NA 3.11651218425 0.00725646624910124 NA NA 3.475283622 0.00227647592453223 3.54877417879 0.00460004324334063 3.38401556244 0.00503953805736991 3.468285051 0.00423058710968659 3.49052917174 0.00196534669181003 3.29099420478 0.00272329731732455 NA NA NA NA 3.03984045653 0.00314263974555404 4.02280627931 0.0012206509132991 1 0 0 0 0 0 1 3 3 3 3 3 3 3 3 3 3 0 0 1 0 1 2 0.55 0.1 1 0 0 0 1 2 1 1 1 NA 6 No 2.5 0 2.5 0 0 0 3 8.33333333333333 6.66666666666667 10 25 No 5.6 0.012 7 0 0 0 1.14285714285714 0 1.14285714285714 1 2 0 0 0 2 28 0 0 0 0.457142857142857 0.176923076923077 0.751851851851852 oeste 106 101 5 zero
