image_url street_wid sidewalk_wid g1q2_left g1q2_right public_art V1 diag hor vert red green blue bairro setor V3.Feminino distance.Feminino V3.Casado distance.Casado V3.Masculino distance.Masculino V3.Baixa distance.Baixa V3.CCatole distance.CCatole V3.Jovem distance.Jovem V3.NCCatole distance.NCCatole V3.Geral distance.Geral V3.Medio distance.Medio V3.Solteiro distance.Solteiro V3.Media distance.Media V3.Pos distance.Pos V3.Adulto distance.Adulto V3.NCCentro distance.NCCentro V3.CCentro distance.CCentro V3.NCLiberdade distance.NCLiberdade V3.CLiberdade distance.CLiberdade g2count mov_cars park_cars g2q2_left g2q2_right mov_ciclyst g3count debris g3q1_left g3q1_right pavement g3q2_left g3q2_right landscape g3q3_left g3q3_right g4count courtyards major_landsc g5count build_ident build_nrectan g6count prop_street_wall g6q1_left g6q1_right prop_wind g6q2_left g6q2_right g7count long_sight prop_sky_ahead prop_sky_across g7q3_left g7q3_right g8count graffiti trees g8q2_left g8q2_right small_planters g8q3_left g8q3_right g9count build_height g9q1_left g9q1_right g10count build_diff_ages diff_build prop_hist_build g11count outdoor_table g11q2_left g11q2_right street_furnit g11q3_left g11q3_right g12count basic_col lights g12q2_left g12q2_right accent_col g13count people g13q1_left g13q1_right prop_active_use g13q2_left g13q2_right area rank index diff mode
liberdade/Rua_Acre__635_90.jpg 36.5 6.5 6.5 6.5 0 seguro? 0 41 9 122.280931 123.107865 114.472673 liberdade 250400905000095 5.12565411976 0.00322719759070049 5.04977428686 0.00569195843990724 4.29647082733 0.00244816692576909 4.47894058307 0.00390676342337629 NA NA 4.38050397837 0.00337618765674626 NA NA 4.50870088104 0.00797668906529803 4.22436893953 0.00553327983021692 4.27036248903 0.00655432594053087 4.68559261572 0.00501098042854112 4.67878512656 0.00247563867254961 4.61660298191 0.00634022792255283 NA NA NA NA 4.50855176839 0.00305827374437992 4.69681253245 0.0023887070354731 2 0.5 0 0 0 0 1 3.5 4 3 3 3 3 3.5 4 3 3 0 0 1 6 12 6 0.966666666666667 0.95 0.983333333333333 0.0166666666666667 0.0166666666666667 0.0166666666666667 3 1 0.6 0.558333333333333 0.5 0.616666666666667 2 No 6.5 3.5 3 0 0 0 1 10 10 10 1 No 6 0 4 0 0 0 2.25 0.75 1.5 1 3 0 0 0 3 1 0 0 0 1 1 1 oeste 64 59 5 zero
liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg 33.3333333333333 6.83333333333333 7 6.66666666666667 0 seguro? 16 56 2 139.401413 138.018307 130.967428 liberdade 250400905000089 4.55031551147 0.0104451639376577 4.98802874936 0.00877597853614196 4.30870778497 0.0053946349352627 4.16070181582 0.00399282809834078 NA NA 4.37309814681 0.00457033599441984 NA NA 4.3847893661 0.00566480554969555 4.6353292236 0.0188302746113459 4.45483507054 0.00385586345125205 4.35219996891 0.00645894889963296 4.31917655891 0.0029796425001741 4.47440228852 0.0069190923219555 NA NA NA NA 4.38807837798 0.00455690796816207 3.63779948767 0.0035434718148862 1 0 1 1 0 0 4 3.25 2.5 4 2.875 2.25 3.5 3.25 3 3.5 3 0 0 1 3 2 6 0.65 0.616666666666667 0.683333333333333 0.0166666666666667 0 0.0333333333333333 3 1.33333333333333 0.65 0.383333333333333 0.366666666666667 0.4 1 No 4 2 2 0 0 0 2 25 25 25 1 No 4 0 1 0 0 0 1 1 0 1 3 0 0 0 3 26 1.19230769230769 0.24 0.961538461538462 0.718269230769231 0.728 0.728846153846154 oeste 83 73 10 zero
liberdade/Rua_Severino_Pimentel__439__180.jpg 37.5 5.25 5.5 5 0 seguro? 10 32 2 124.455026 123.571846 115.850316 liberdade 250400905000095 3.20791016069 0.00376387888928881 2.58500242222 0.00387428244193243 4.15812176303 0.00555916376466767 3.97142929134 0.0023497259030339 NA NA 4.09366859073 0.00439968189503529 NA NA 4.10194564264 0.00477935417640373 3.46036825677 0.0041641335841367 4.13644136781 0.00259753326514603 4.18616669607 0.00359622281246034 4.15723182057 0.00505152267637535 3.94561298922 0.00906303696207923 NA NA NA NA 4.20023246791 0.00367187097621524 4.50154552603 0.003205040675105 1 0 1 1 0 0 3 3.66666666666667 3.33333333333333 4 3.5 2.66666666666667 4.33333333333333 3.83333333333333 3.33333333333333 4.33333333333333 3 0 0 2 0 0 6 0.975 0.95 1 0 0 0 1 1 0.7 0.3 0.3 0.3 1 No 4 2 2 0 0 0 1 10 10 10 1 No 3 0 3 0 0 0 1 0 1 1 2 0 0 0 2 3 0 0 0 0.916666666666667 0.866666666666667 0.966666666666667 oeste 88 78 10 zero
liberdade/Rua_Riachuelo__847__180.jpg 38 6.66666666666667 6.66666666666667 6.66666666666667 0 seguro? 0 19 2 117.794447 119.201494 109.527542 liberdade 250400905000089 4.63051659831 0.00137636962028863 4.86808476641 0.00267561722364039 4.4533427311 0.00644653835802563 4.48007461358 0.00562497725790733 NA NA 4.3846429699 0.0108952843764991 NA NA 4.50185676017 0.00657335915585913 3.54469303356 0.00571760192641396 4.45310814778 0.00638431421574441 4.75281432039 0.00290676223816657 4.76124344657 0.00450960438890095 5.0526803184 0.00433774683557562 NA NA NA NA 4.34161261719 0.00280233879445981 4.73581065279 0.00380697356137674 9 0 2 1 1 0 1 3.5 4 3 3 3 3 3.5 4 3 4 0.25 0 1 0 0 32 0.83671875 0.759375 0.9140625 0.04375 0.0375 0.05 1 1 0.5 0.32 0.04 0.6 20 No 4.85 3.65 1.2 0 0 0 4 10.375 10 10.75 1 No 4 0 5 0 0 0 0.4 0.4 0 1 2 0 0 0 2 8 0 0 0 0.75 0.75 0.75 oeste 63 52 11 zero
liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg 43.1470588235294 6.95633414939579 6.46153846153846 5.84848484848485 0.205882352941176 seguro? 3 88 0 145.898457 146.258633 142.203584 liberdade 250400905000089 4.04561330777 0.00642316979347855 3.70005076701 0.0114136432027271 4.68650477649 0.00752077307957578 4.34635185636 0.00582458388944414 NA NA 4.7411127902 0.00695039800563405 NA NA 4.51960531281 0.00744503133798382 4.63681522655 0.00397414476998155 4.65521778773 0.0140869401521193 4.67887313865 0.013414349250489 4.66366455107 0.00506349581085815 4.29091295138 0.0102528908716059 NA NA NA NA 4.13454151506 0.00705717263607461 4.66571034313 0.00311725443090137 1 5 2 2 0 2 2 4 4 4 3.75 4 3.5 4 4 4 3 0 0 1 0 0 17 0.4 0.561538461538462 0.323529411764706 0.0691176470588235 0.0961538461538462 0.0529411764705882 1 0 0.5 0.4 0.4 0.4 1 No 2 0 2 0 0 0 3 10 10 10 1 No 5 0 1 0 0 0 0 0 0 3 2.33333333333333 1 0.666666666666667 0.333333333333333 1.33333333333333 2 2.5 1 1.5 1 1 1 oeste 72 60 12 zero
liberdade/Rua_Odon_Bezerra__147_90.jpg 38.1111111111111 6.38888888888889 6.77777777777778 6 0 seguro? 1 72 2 127.87165 127.34751 121.500645 liberdade 250400905000095 6.71102514247 0.00675756595712573 6.25016600686 0.00508844473454552 5.52187686385 0.0034563608820691 5.63548755224 0.00740184164618651 NA NA 5.92837500907 0.00510126251202119 NA NA 5.50272421889 0.00506996367613339 5.7451362354 0.00222048589364973 5.66355010175 0.00413342184802926 6.14818185647 0.00428431349354316 6.17432352994 0.00387477943526877 5.87463005259 0.00606745405661007 NA NA NA NA 5.4982607908 0.00318110357138949 6.46076002504 0.00198845212770126 1 2 1 0 1 2 1 3 3 3 4 4 4 3 3 3 3 0 0 1 3 2 9 0.755555555555556 0.788888888888889 0.722222222222222 0.35 0.466666666666667 0.233333333333333 1 0 0.4 0.3 0.3 0.3 2 No 1.5 0.5 1 0 0 0 3 15.5 15.3333333333333 15.6666666666667 1 yes 9 0 19 0 0 0 2.21052631578947 1.26315789473684 0.947368421052632 1 2 0 0 0 1 1 3 1 2 1 1 1 oeste 19 5 14 zero
liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg 39 6.625 6 7.25 0 seguro? 7 66 1 134.132959 135.887747 130.572051 liberdade 250400905000089 4.8122899399 0.00360878101757751 5.7949625365 0.00371367297783878 4.48028121147 0.00490706921981355 4.37345902637 0.00588242918489066 NA NA 4.25144886221 0.00503022314847478 NA NA 4.50236488871 0.00830982086093323 4.26550427811 0.00232723375288939 4.27538957325 0.00714681626177252 4.72027839256 0.00389433353129321 4.71108372352 0.00586112010112256 4.92015947651 0.00344607156503354 NA NA NA NA 4.02881029854 0.00458258239200984 5.16397650365 0.00635969140395326 41 1.24390243902439 4.53658536585366 0.451612903225806 4.19512195121951 2.39024390243902 120 2.93333333333333 2.57522123893805 3.48351648351648 2.59583333333333 2.25663716814159 3.10989010989011 2.45 1.98230088495575 3.13186813186813 3 0 0 1 0 0 17 0.719117647058824 0.847058823529412 0.591176470588235 0.0294117647058824 0.0352941176470588 0.0235294117647059 3 1.66666666666667 0.7 0.575 0.733333333333333 0.416666666666667 2 No 4 0 4 0 0 0 1 10 10 10 2 No 3.5 0 1 0 0 0 1 1 0 4 1.25 0.25 0 0.25 1 10 2 2 0 0.485 0.39 0.58 oeste 69 55 14 zero
liberdade/Rua_Odon_Bezerra__147_270.jpg 33.3333333333333 6.95375197702752 6.3030303030303 7.29032258064516 0.0606060606060606 seguro? 29 93 15 130.915908 132.370719 127.111458 liberdade 250400905000095 5.85382885106 0.00201298817844683 4.97896731706 0.00427499019198454 5.20111593058 0.00487829381138116 5.35070484057 0.00659088452869476 NA NA 5.51144356038 0.00780972513778039 NA NA 5.44149378467 0.00639003430071254 6.29535366889 0.000929329975726175 5.48464028652 0.00591306298014771 5.65870967273 0.00301690209622285 5.65832595365 0.00449892610954321 5.36455756013 0.00407420953614925 NA NA NA NA 5.63862139981 0.00465619886511974 5.5732286537 0.00733490347248882 1 5 3 NA 3 0 4 3.875 4 3.75 3.75 3.75 3.75 4.125 4.25 4 3 0 0 1 2 0 3 1 1 1 0.0333333333333333 0 0.0666666666666667 1 1 0 1 NA 1 20 No 3 1 2 0 0 0 2 15 16.5 13.5 3 No 4.66666666666667 0 5 0 0 0 0.4 0 0.4 1 3 0 0 0 1 10 2 2 0 0.9 0.9 0.9 oeste 28 12 16 zero
liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg 25.3333333333333 5.33333333333333 5.33333333333333 5.33333333333333 0 seguro? 11 44 16 123.511149 125.277279 117.987002 liberdade 250400905000089 4.42145224883 0.00430612137877967 4.92312787246 0.00263170850186776 4.15757623501 0.00803785967272387 4.01848182395 0.00615753537699151 NA NA 4.60999971963 0.00319974096023643 NA NA 4.33045951046 0.00742755124699349 4.55139952605 0.00205320870376629 4.12290270871 0.00440956865397068 4.44844657851 0.00270643018630006 4.44186206177 0.00213813728583727 4.30644416134 0.00415934399392347 NA NA NA NA 4.65325701324 0.00588445697116814 4.60093321428 0.00178080656596346 1 0 2 1 1 0 1 3 3 3 2.5 2 3 2.5 3 2 3 0 0 3 0.333333333333333 2 4 0.9125 0.9 0.925 0.225 0.225 0.225 1 1 1 1 NA 1 1 No 7 3 4 0 0 0 2 10 10 10 1 No 5 0 6 0 0 0 0.166666666666667 0 0.166666666666667 2 2.5 0 0 0 1.5 1 0 0 0 1 1 1 oeste 87 71 16 zero
liberdade/Rua_Riachuelo__455__0.jpg 26.6666666666667 5.48287077248068 NA 7 0 seguro? 2 46 2 143.570794 142.777637 137.516849 liberdade 250400905000095 3.83689651462 0.00551811887157302 3.68730860244 0.00185559678505836 3.82682414989 0.00362628578027259 3.75169545163 0.00429170361014634 NA NA 3.96195785027 0.00581512810697344 NA NA 4.02973524737 0.00528626366011759 4.12014747269 0.00453886141240568 3.98394385298 0.0076910119219765 4.18211475502 0.00346298779835134 4.17108792377 0.00384829359455765 3.81874259244 0.00963068839757292 NA NA NA NA 4.15202647326 0.00466502054185759 3.86075254912 0.0121494022024996 1 0 0 0 0 0 1 3 3 3 3 3 3 3 3 3 3 0 0 1 0 1 2 0.55 0.1 1 0 0 0 1 2 1 1 1 NA 6 No 2.5 0 2.5 0 0 0 3 8.33333333333333 6.66666666666667 10 25 No 5.6 0.012 7 0 0 0 1.14285714285714 0 1.14285714285714 1 2 0 0 0 2 28 0 0 0 0.457142857142857 0.176923076923077 0.751851851851852 oeste 96 79 17 zero
liberdade/Rua_Acre__635_270.jpg 36 6.4 6.4 6.4 0 seguro? 1 144 21 138.27832 138.776455 133.851165 liberdade 250400905000095 4.39577840414 0.0023697130689079 3.83907793818 0.0162420449536027 4.06810063649 0.00480911588342574 3.88093563324 0.0031817601213791 NA NA 4.75150814993 0.00348045914900516 NA NA 4.28616419853 0.00483211242705925 4.36519113064 0.00153759184706169 4.2040950213 0.00575292975251721 4.64623773776 0.00327578570362768 4.71508407073 0.0113180565255169 4.02555439423 0.00986572666169011 NA NA NA NA 4.4326594292 0.00375658956873837 4.62876488499 0.00514755905061033 1 0 3 3 0 0 1 3 3 3 4 4 4 3.5 3 4 3 0 0 1 1 0 2 0.825 0.65 1 0 0 0 1 0 0.4 0.35 0.3 0.4 2 No 1.5 1.5 0 0 0 0 1 14 18 10 4 yes 3.75 0.0625 6 0 0 0 0.666666666666667 0.666666666666667 0 1 2 0 0 0 2 7 0.142857142857143 0 0.142857142857143 0.664285714285714 0.628571428571429 0.7 oeste 92 63 29 media
liberdade/Rua_Edesio_Silva__602__0.jpg 30.4166666666667 6.4375 7.04166666666667 5.83333333333333 0 seguro? 3 42 2 131.971644 132.108809 125.79998 liberdade 250400905000089 4.4505638274 0.0017458458738253 3.79216801524 0.00504599891675361 4.92124038471 0.00481593397701406 4.47784815166 0.0060676716877875 NA NA 4.71722234865 0.00844403256207633 NA NA 4.86126308014 0.00571039749564172 4.67457996689 0.00638034977929385 4.82441664732 0.00806467563368778 5.19862369902 0.00383182627044981 5.17085389883 0.00313509169544585 4.95641127158 0.00769334621772245 NA NA NA NA 4.37743016185 0.0045087194884571 5.60130475215 0.00425763755941303 8 0.5 0.5 0 0.5 0 4 4 4 4 3.25 3.25 3.25 3.625 3.5 3.75 3 0 0 9 0 2.22222222222222 6 0.841666666666667 0.766666666666667 0.916666666666667 0 0 0 1 2 1 1 1 NA 1 No 6 2 4 1 1 0 1 10 10 10 2 No 4.5 0 9 0 0 0 1.33333333333333 0.444444444444444 0.888888888888889 1 2 0 0 0 2 3 0 0 0 0.483333333333333 0.533333333333333 0.433333333333333 oeste 65 34 31 media
liberdade/Rua_Severino_Pimentel__511_90.jpg 25.3333333333333 5.33333333333333 5.33333333333333 5.33333333333333 0.333333333333333 seguro? 0 47 3 121.049515 120.713864 117.067074 liberdade 250400905000089 4.0647006197 0.00494854819328125 4.99216123519 0.0045264529490813 4.55638117757 0.00819279797681398 4.05200633768 0.0101792535233671 NA NA 3.89010537402 0.00206471487418317 NA NA 4.37063583589 0.00500355667177551 3.32716265188 0.010787181272851 4.19449085651 0.00567223530146387 4.83443069813 0.00247429974715206 4.82270559438 0.00462703714365136 4.79218599142 0.00885153771480946 NA NA NA NA 4.26823116462 0.00487815476534933 5.04352507297 0.0070722608701787 1 0 0 0 0 0 137 4.27737226277372 4.33333333333333 4.2 3.60583941605839 3.71296296296296 3.53333333333333 3.68248175182482 3.77777777777778 3.64166666666667 3 0.333333333333333 2 1 1 1 4 0.9375 1 0.875 0 0 0 1 2 1 0 NA 0 3 Yes 3 1 2 0 0 0 3 11.8333333333333 6.66666666666667 17 1 yes 4 0.1 1 0 0 0 0 0 0 2 1.5 1 0.5 0.5 1 1 0 0 0 0.85 0.7 1 oeste 86 48 38 media
liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg 30.4 5.2 5.2 5.2 0 seguro? 4 63 1 131.29165 132.716937 128.082139 liberdade 250400905000089 5.59825431511 0.00203109966407742 6.14089092184 0.00891316905377073 4.85617757404 0.00503431182215053 4.6108946542 0.00666815461352844 NA NA 4.66887934921 0.00243254267707441 NA NA 4.82080405398 0.00554680224092515 5.04307806777 0.00336604227499002 4.77669974364 0.00367912346586964 5.69132504487 0.00234701596536688 5.68313981158 0.00260767084224791 5.00603960806 0.00311056103004346 NA NA NA NA 5.01565932401 0.00612645481513798 5.25283528959 0.0106796290517747 1 0 2 1 1 0 4 3.375 3.25 3.5 3.25 3 3.5 3.375 3.25 3.5 3 0 0 1 0 3 3 0.85 0.833333333333333 0.866666666666667 0 0 0 1 1 0.5 0.3 0.3 0.3 1 No 0 0 0 0 0 0 1 20 20 20 2 No 6.5 0 7 0 0 0 0.285714285714286 0 0.285714285714286 2 2.5 0 0 0 2.5 1 6 6 0 1 1 1 oeste 60 11 49 media
