userID,age,gender,income
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
516,27,masculino,media
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
622,23,masculino,media baixa
623,NA,feminino,
623,NA,feminino,
622,23,masculino,media baixa
622,23,masculino,media baixa
623,NA,feminino,
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
516,27,masculino,media
516,27,masculino,media
518,26,masculino,media
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
623,NA,feminino,
622,23,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
602,26,masculino,media baixa
623,NA,feminino,
622,23,masculino,media baixa
623,NA,feminino,
623,NA,feminino,
624,22,masculino,media baixa
624,22,masculino,media baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
602,26,masculino,media baixa
602,26,masculino,media baixa
623,NA,feminino,
622,23,masculino,media baixa
622,23,masculino,media baixa
622,23,masculino,media baixa
623,NA,feminino,
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
624,22,masculino,media baixa
624,22,masculino,media baixa
624,22,masculino,media baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
516,27,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
669,17,feminino,baixa
669,17,feminino,baixa
641,32,masculino,media baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
669,17,feminino,baixa
669,17,feminino,baixa
641,32,masculino,media baixa
641,32,masculino,media baixa
641,32,masculino,media baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
641,32,masculino,media baixa
641,32,masculino,media baixa
641,32,masculino,media baixa
641,32,masculino,media baixa
641,32,masculino,media baixa
641,32,masculino,media baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
641,32,masculino,media baixa
641,32,masculino,media baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
671,19,masculino,baixa
689,17,feminino,media
688,19,masculino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
518,26,masculino,media
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
518,26,masculino,media
518,26,masculino,media
518,26,masculino,media
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
670,17,masculino,baixa
671,19,masculino,baixa
625,31,masculino,media
625,31,masculino,media
625,31,masculino,media
625,31,masculino,media
516,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
625,31,masculino,media
625,31,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
630,30,masculino,media alta
625,31,masculino,media
625,31,masculino,media
625,31,masculino,media
625,31,masculino,media
626,26,feminino,media baixa
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
625,31,masculino,media
625,31,masculino,media
626,26,feminino,media baixa
626,26,feminino,media baixa
516,27,masculino,media
629,27,masculino,media
629,27,masculino,media
625,31,masculino,media
625,31,masculino,media
625,31,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
625,31,masculino,media
625,31,masculino,media
626,26,feminino,media baixa
670,17,masculino,baixa
625,31,masculino,media
625,31,masculino,media
626,26,feminino,media baixa
626,26,feminino,media baixa
625,31,masculino,media
626,26,feminino,media baixa
626,26,feminino,media baixa
626,26,feminino,media baixa
627,NA,feminino,
627,NA,feminino,
625,31,masculino,media
626,26,feminino,media baixa
626,26,feminino,media baixa
516,27,masculino,media
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
629,27,masculino,media
629,27,masculino,media
626,26,feminino,media baixa
626,26,feminino,media baixa
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
626,26,feminino,media baixa
626,26,feminino,media baixa
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
626,26,feminino,media baixa
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
515,27,masculino,media baixa
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
627,NA,feminino,
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
515,27,masculino,media baixa
630,30,masculino,media alta
627,NA,feminino,
627,NA,feminino,
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
630,30,masculino,media alta
515,27,masculino,media baixa
515,27,masculino,media baixa
515,27,masculino,media baixa
632,27,feminino,media
632,27,feminino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
515,27,masculino,media baixa
515,27,masculino,media baixa
515,27,masculino,media baixa
515,27,masculino,media baixa
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
631,NA,masculino,
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
515,27,masculino,media baixa
630,30,masculino,media alta
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
670,17,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
631,NA,masculino,
631,NA,masculino,
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
629,27,masculino,media
629,27,masculino,media
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
630,30,masculino,media alta
515,27,masculino,media baixa
630,30,masculino,media alta
631,NA,masculino,
631,NA,masculino,
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
671,19,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
671,19,masculino,baixa
629,27,masculino,media
629,27,masculino,media
629,27,masculino,media
631,NA,masculino,
631,NA,masculino,
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
671,19,masculino,baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
688,19,masculino,media baixa
689,17,feminino,media
688,19,masculino,media baixa
689,17,feminino,media
686,20,feminino,media baixa
630,30,masculino,media alta
630,30,masculino,media alta
515,27,masculino,media baixa
631,NA,masculino,
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
671,19,masculino,baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
631,NA,masculino,
631,NA,masculino,
631,NA,masculino,
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
673,20,feminino,media baixa
673,20,feminino,media baixa
673,20,feminino,media baixa
673,20,feminino,media baixa
673,20,feminino,media baixa
632,27,feminino,media
632,27,feminino,media
632,27,feminino,media
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
672,26,masculino,media baixa
673,20,feminino,media baixa
673,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
686,20,feminino,media baixa
