> summary(data$V5, na.rm=TRUE)
   Min. 1st Qu.  Median    Mean 3rd Qu.    Max.    NA's 
  4.213  24.370  39.930  44.790  58.890 156.900       7

> summary(data$V6, na.rm=TRUE)
   Min. 1st Qu.  Median    Mean 3rd Qu.    Max.    NA's 
  2.374  13.280  23.110  31.130  39.900 138.800       7 

> summary(data$V7, na.rm=TRUE)
   Min. 1st Qu.  Median    Mean 3rd Qu.    Max. 
    0.0   286.7   740.6  1457.0  1738.0 24120.0

978	3.44e-05	3.4e-05	0.000344	73.4361991111	53.605846	660.925792
656	2.51194029851e-05	2.2e-05	0.001683	34.8345793607	15.712447	2124.909341
704	3.24117647059e-05	3.4e-05	0.001653	20.81981462	12.125871	1040.990731
654	3.43370786517e-05	3.3e-05	0.006112	72.7693027415	42.812764	10697.087503
2	3.27058823529e-05	3.3e-05	0.000556	78.8286895	98.4766615	1261.259032
652	3.32727272727e-05	3.3e-05	0.000366	44.7249322	30.573837	447.249322
653	3.19615384615e-05	3.3e-05	0.000831	73.6630165833	64.6422425	883.956199
737	3.52258064516e-05	3.4e-05	0.001092	35.9362028966	11.459172	1042.149884
736	3.26363636364e-05	3.3e-05	0.000359	12.6196754	10.454295	126.196754
739	3.53e-05	3.4e-05	0.00353	44.9395671809	29.298898	4224.319315
735	3.4e-05	3.3e-05	0.000714	7.7573803	4.841082	155.147606
751	3.8e-05	3.8e-05	3.8e-05	nan	nan	0.0
965	3.49166666667e-05	3.5e-05	0.000838	46.6734304783	29.330522	1073.488901
658	3.34285714286e-05	3.3e-05	0.000702	63.51738375	26.9558495	1270.347675
659	3.14761904762e-05	3.3e-05	0.001322	46.549434175	26.27291	1861.977367
630	3.42258064516e-05	3.4e-05	0.001061	85.7949482308	26.986224	2230.668654
631	3.28064516129e-05	3.4e-05	0.001017	35.8502103448	23.114318	1039.6561
632	3.416e-05	3.3e-05	0.003416	48.8368362245	26.3694655	4786.00995
633	3.51818181818e-05	3.4e-05	0.000387	31.8822444	34.1699045	318.822444
634	2.712e-05	3.05e-05	0.001356	52.9847121633	35.395364	2596.250896
508	3.275e-05	3.25e-05	0.000131	4.21346266667	3.762667	12.640388
981	3.48e-05	3.5e-05	0.000348	46.0574422222	38.926109	414.51698
754	3.50625e-05	3.4e-05	0.000561	46.7754362667	35.836039	701.631544
638	3.3355e-05	3.3e-05	0.006671	42.0056874715	14.021719	8107.097682
639	3.28296296296e-05	3.3e-05	0.004432	21.2057439048	4.3209135	2671.923732
927	3.59e-05	3.4e-05	0.000359	45.0038354444	42.119956	405.034519
845	3.81052631579e-05	3.5e-05	0.000724	68.14816	50.5087695	1226.66688
987	3.63e-05	3.5e-05	0.001452	33.4603538947	22.442659	1271.493448
933	3.48e-05	3.4e-05	0.000348	41.8224403333	34.16344	376.401963
844	4.68e-05	3.6e-05	0.000234	75.0727345	80.6355385	300.290938
984	3.53333333333e-05	3.6e-05	0.000954	46.0047775	31.1557055	1196.124215
738	3.61428571429e-05	3.3e-05	0.00253	35.4564963538	20.084028	2304.672263
843	3.4e-05	3.4e-05	0.000136	36.151012	32.568079	108.453036
985	3.5e-05	3.5e-05	0.00021	62.9055536	68.872052	314.527768
955	3.47352941176e-05	3.45e-05	0.001181	51.9332827083	31.969135	1246.398785
964	4.09473684211e-05	3.5e-05	0.000778	127.823125	116.3883115	1533.8775
868	3.575e-05	3.5e-05	0.000143	23.9500323333	25.940707	71.850097
966	3.555e-05	3.5e-05	0.002133	41.3786442679	30.3500845	2317.204079
813	3.45e-05	3.35e-05	0.000345	10.8667618889	8.880875	97.800857
962	3.55333333333e-05	3.5e-05	0.001599	58.2769112093	40.194465	2505.907182
740	3.45e-05	3.45e-05	6.9e-05	13.007918	13.007918	13.007918
937	3.45e-05	3.4e-05	0.002001	23.7336877857	15.4524965	1329.086516
863	3.49583333333e-05	3.4e-05	0.000839	33.938152087	8.909305	780.577498
840	3.72e-05	3.4e-05	0.000558	53.6177038571	33.832036	750.647854
865	2.78e-05	3.3e-05	0.000139	15.679723	15.9854425	62.718892
969	3.74285714286e-05	3.5e-05	0.000262	41.2675738333	47.9938155	247.605443
936	3.41935483871e-05	3.4e-05	0.00212	35.4249247797	14.583999	2090.070562
726	4e-05	3.4e-05	0.00044	10.5073705	9.97287	105.073705
727	3.67272727273e-05	3.4e-05	0.000404	28.6239274	19.7153785	286.239274
724	3.84285714286e-05	3.4e-05	0.000807	11.4466415	5.488561	228.93283
725	3.48181818182e-05	3.4e-05	0.000383	8.1931822	4.5981995	81.931822
722	3.48571428571e-05	3.5e-05	0.000732	80.700829	66.241521	1614.01658
723	3.49090909091e-05	3.4e-05	0.000384	24.4033277	20.2463575	244.033277
720	3.51428571429e-05	3.4e-05	0.000738	15.3882834	10.677764	153.882834
721	3.41904761905e-05	3.4e-05	0.000718	55.0060636111	26.1034935	990.109145
934	3.925e-05	3.4e-05	0.002669	23.7568022836	13.284264	1591.705753
728	2.44761904762e-05	1.8e-05	0.000514	46.22623155	13.411348	924.524631
729	3.65915492958e-05	3.4e-05	0.002598	50.6778734259	21.2751855	2736.605165
605	3.21e-05	3.25e-05	0.00321	61.1907315111	30.314868	5507.165836
604	3.3e-05	3.3e-05	3.3e-05	nan	nan	0.0
607	3.20333333333e-05	3.3e-05	0.000961	33.3764648966	19.009446	967.917482
606	3.056e-05	3.2e-05	0.005348	34.2785986605	19.8226295	5553.132983
601	2.80416666667e-05	3.2e-05	0.000673	49.8137585217	49.838052	1145.716446
600	3.18421052632e-05	3.3e-05	0.00121	58.8272988919	35.828874	2176.610059
746	3.53623188406e-05	3.4e-05	0.00244	31.8857921324	13.3787495	2168.233865
602	3.34722891566e-05	3.3e-05	0.013891	45.4384081472	18.9195895	17902.73281
748	2.44516129032e-05	2e-05	0.000758	76.6516525517	21.753828	2222.897924
749	3.66585365854e-05	3.4e-05	0.001503	66.4715567778	31.0329325	2392.976044
609	3.40857142857e-05	3.3e-05	0.001193	15.4810182941	2.726996	526.354622
608	3.62727272727e-05	3.3e-05	0.000399	33.0599619	25.014771	330.599619
980	3.51e-05	3.45e-05	0.000351	66.9126893333	63.719237	602.214204
943	3.432e-05	3.4e-05	0.000858	21.8107130833	20.7118885	523.457114
926	3.30909090909e-05	3.3e-05	0.000364	69.7767847	54.6707165	697.767847
976	3.41739130435e-05	3.5e-05	0.000786	64.5670928636	36.254945	1420.476043
991	3.46428571429e-05	3.5e-05	0.00097	50.1298021481	30.057381	1353.504658
941	3.67169811321e-05	3.5e-05	0.001946	21.4928490204	14.021996	1053.149602
990	3.6306122449e-05	3.5e-05	0.001779	52.6949613043	38.5437955	2423.96822
959	3.95e-05	3.5e-05	0.00079	120.033574882	104.691608	2040.570773
958	3.54545454545e-05	3.5e-05	0.00039	48.1855403	42.577759	481.855403
993	3.30666666667e-05	3.5e-05	0.000496	29.4166436429	23.436189	411.833011
878	3.7e-05	3.7e-05	7.4e-05	85.783919	85.783919	85.783919
640	3.6e-05	3.6e-05	0.000648	36.3375665333	27.706356	545.063498
876	3.31111111111e-05	3.4e-05	0.000596	27.3893542941	21.032186	465.619023
877	3.42e-05	3.4e-05	0.000342	41.2772087778	30.77144	371.494879
953	3.945e-05	3.5e-05	0.000789	44.5662688421	25.03546	846.759108
875	4.67142857143e-05	3.5e-05	0.000327	27.6736761667	25.768593	166.042057
872	3.86e-05	3.4e-05	0.000193	34.16213325	16.3458775	136.648533
873	3.35e-05	3.3e-05	0.000268	42.8872808571	33.550735	300.210966
906	3.49634146341e-05	3.5e-05	0.002867	21.2354218333	11.9202805	1528.950372
956	3.82857142857e-05	3.5e-05	0.002412	42.3457569333	34.236658	2540.745416
717	3.52857142857e-05	3.4e-05	0.000741	42.2397351333	24.899572	633.596027
968	3.55454545455e-05	3.5e-05	0.000391	71.3609306	56.744868	713.609306
807	3.33333333333e-05	3.5e-05	0.0002	63.1637832	35.810309	315.818916
744	3.55575221239e-05	3.4e-05	0.004018	50.4030955283	33.1634245	5342.728126
775	3.35833333333e-05	3.4e-05	0.000403	17.2049697	11.5744225	172.049697
774	3.82857142857e-05	3.4e-05	0.000268	20.0482026	14.247593	100.241013
618	3.32682926829e-05	3.3e-05	0.001364	33.9115817647	11.6181705	1152.99378
619	3.565e-05	3.3e-05	0.000713	29.7058757368	7.664166	564.411639
773	3.4e-05	3.4e-05	3.4e-05	nan	nan	0.0
612	3.74042553191e-05	3.3e-05	0.001758	28.5839403636	8.267321	1257.693376
613	3.33333333333e-05	3.35e-05	0.0002	6.53883825	5.146515	26.155353
610	3.46166666667e-05	3.3e-05	0.002077	23.2425804068	4.731993	1371.312244
611	3.79428571429e-05	3.3e-05	0.001328	17.7390303529	3.881991	603.127032
779	2.92352941176e-05	3.4e-05	0.000497	29.3479695	21.1133155	469.567512
617	3.30536451169e-05	3.3e-05	0.02403	34.7107879583	11.805039	24123.997631
614	3.29090909091e-05	3.3e-05	0.000724	16.9222519048	5.60839	355.36729
615	3.4075e-05	3.3e-05	0.001363	39.7814575294	17.205998	1352.569556
649	3.06818181818e-05	3.3e-05	0.000675	84.7182032222	43.115226	762.463829
711	2.05e-05	1.8e-05	0.000369	56.0365381176	13.931367	952.621148
802	3.8e-05	3.8e-05	3.8e-05	nan	nan	0.0
655	3.3152173913e-05	3.3e-05	0.001525	65.5104193	41.8021855	2620.416772
710	2.81904761905e-05	3.1e-05	0.000592	77.81270075	55.943215	1556.254015
801	3.8e-05	3.8e-05	3.8e-05	nan	nan	0.0
837	3.475e-05	3.45e-05	0.000139	75.313823	25.54865	225.941469
762	3.54705882353e-05	3.5e-05	0.000603	26.2067335714	17.860757	366.89427
800	3.56666666667e-05	3.55e-05	0.000214	51.729018	42.032157	258.64509
948	3.46e-05	3.4e-05	0.000346	13.6222973333	12.142914	122.600676
949	3.40689655172e-05	3.4e-05	0.000988	75.6782959231	54.2137445	1967.635694
946	3.475e-05	3.45e-05	0.000139	74.90607	67.464077	224.71821
732	3.73076923077e-05	3.4e-05	0.00097	17.1577313684	7.871471	325.996896
944	4.59166666667e-05	3.4e-05	0.000551	35.6598280909	23.852928	392.258109
803	3.43333333333e-05	3.5e-05	0.000309	50.360055375	36.9175365	402.880443
942	3.42e-05	3.4e-05	0.000513	20.6005284286	19.427068	288.407398
790	3.64153846154e-05	3.5e-05	0.002367	24.3741598	10.3654245	1462.449588
940	3.46129032258e-05	3.4e-05	0.001073	16.7184325714	11.926695	468.116112
806	3.58e-05	3.6e-05	0.000179	48.2629415	37.491942	193.051766
951	3.55555555556e-05	3.5e-05	0.00032	39.708547	21.38925	317.668376
808	3.56e-05	3.5e-05	0.000356	77.489906	47.9034	697.409154
689	3.02142857143e-05	3.2e-05	0.000423	47.7818833077	28.6388	621.164483
688	3.18068669528e-05	3.3e-05	0.007411	30.423728973	13.518123	6754.067832
950	3.56666666667e-05	3.55e-05	0.000428	82.7981448	81.344599	827.981448
685	2.38571428571e-05	1.8e-05	0.000167	118.99207525	87.3997815	475.968301
684	3.2243902439e-05	3.3e-05	0.001322	57.8012658	31.8895555	1734.037974
687	3.37692307692e-05	3.3e-05	0.001317	33.5955940789	10.9295205	1276.632575
686	3.15388888889e-05	3.2e-05	0.005677	29.33232978	13.42638	4399.849467
681	3.32666666667e-05	3.3e-05	0.001996	45.8430246964	22.614344	2567.209383
680	3.31818181818e-05	3.2e-05	0.000365	16.3727531	9.291121	163.727531
683	3.64516129032e-05	3.2e-05	0.00113	20.4246328333	5.9485155	612.738985
682	3.14666666667e-05	3.2e-05	0.000944	44.1707311481	21.317736	1192.609741

