task_run__calibration+task_run__created+task_run__finish_time+task_run__id+task_run__info+task_run__project_id+task_run__task_id+task_run__timeout+task_run__user_id+task_run__user_ip+task_runinfo__question+task_runinfo__theLess+task_runinfo__theMost
None+2015-11-18T11:55:42.030170+2015-11-18T11:55:42.030204+19958+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_0.jpg""}"+556+61428+None+819+None+seguro+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg+https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_0.jpg
None+2015-11-18T11:55:53.203468+2015-11-18T11:55:53.203503+19959+"{""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_270.jpg""+ ""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg""+ ""userProfile"": {""city"": ""Campina Grande - PB+ Brasil""+ ""age"": 21+ ""sex"": ""M""+ ""neig"": [""cen""+ ""cat""]+ ""rel"": ""solteiro""+ ""educ"": ""ensino medio""+ ""clas"": ""media""}}"+556+61419+None+820+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg+https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_270.jpg+"{""city"": ""Campina Grande - PB+ Brasil""+ ""age"": 21+ ""sex"": ""M""+ ""neig"": [""cen""+ ""cat""]+ ""rel"": ""solteiro""+ ""educ"": ""ensino medio""+ ""clas"": ""media""}"
None+2015-11-18T11:56:01.577108+2015-11-18T11:56:01.577143+19960+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_270.jpg""}"+556+61551+None+819+None+agradavel+https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__235_0.jpg+https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_270.jpg
None+2015-11-18T11:56:04.525147+2015-11-18T11:56:04.525181+19961+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_270.jpg""}"+556+61787+None+820+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__147_270.jpg+https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_270.jpg
None+2015-11-18T11:56:13.387235+2015-11-18T11:56:13.387269+19962+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Joao_Francisco_Mota__64__90.jpg""}"+556+61828+None+820+None+seguro+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg+https://contribua.org/bairros/oeste/catole/Rua_Joao_Francisco_Mota__64__90.jpg
None+2015-11-18T11:56:18.739786+2015-11-18T11:56:18.739820+19963+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__270.jpg""}"+556+61821+None+819+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg+https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__270.jpg
None+2015-11-18T11:56:23.624528+2015-11-18T11:56:23.624561+19964+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg""}"+556+61292+None+820+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg+https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg
None+2015-11-18T11:56:31.895016+2015-11-18T11:56:31.895050+19965+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Joao_Francisco_Mota__64__90.jpg""}"+556+61831+None+819+None+agradavel+https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__500_270.jpg+https://contribua.org/bairros/oeste/catole/Rua_Joao_Francisco_Mota__64__90.jpg
None+2015-11-18T11:56:32.059363+2015-11-18T11:56:32.059400+19966+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg""}"+556+61429+None+820+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg+https://contribua.org/bairros/oeste/catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg
None+2015-11-18T11:56:36.946248+2015-11-18T11:56:36.946300+19967+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__90.jpg""}"+556+61411+None+820+None+agradavel+https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg+https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__90.jpg
None+2015-11-18T11:56:41.251349+2015-11-18T11:56:41.251381+19968+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg""}"+556+61274+None+821+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Joao_Pessoa__128__90.jpg
None+2015-11-18T11:56:46.399009+2015-11-18T11:56:46.399042+19969+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg""}"+556+61884+None+819+None+seguro+https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg+https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg
None+2015-11-18T11:56:48.279506+2015-11-18T11:56:48.279540+19970+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg""}"+556+61312+None+820+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__270.jpg
None+2015-11-18T11:56:55.762544+2015-11-18T11:56:55.762581+19971+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg""}"+556+61369+None+820+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg
None+2015-11-18T11:56:59.590222+2015-11-18T11:56:59.590258+19972+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_180.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg""}"+556+61579+None+819+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_180.jpg+https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg
None+2015-11-18T11:57:11.254592+2015-11-18T11:57:11.254630+19973+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Joao_Francisco_Mota__64__270.jpg""}"+556+61507+None+820+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg+https://contribua.org/bairros/oeste/catole/Rua_Joao_Francisco_Mota__64__270.jpg
None+2015-11-18T11:57:16.349248+2015-11-18T11:57:16.349280+19974+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg""}"+556+61942+None+819+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg+https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg
None+2015-11-18T11:57:24.198616+2015-11-18T11:57:24.198649+19975+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_180.jpg""}"+556+61317+None+820+None+agradavel+https://contribua.org/bairros/norte/centro/Avenida_Dom_Pedro_II__119_90.jpg+https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_180.jpg
None+2015-11-18T11:57:32.878290+2015-11-18T11:57:32.878324+19976+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg""}"+556+61662+None+820+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__455__0.jpg+https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__150_90.jpg
None+2015-11-18T11:57:33.171385+2015-11-18T11:57:33.171422+19977+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg""}"+556+61336+None+819+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg+https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_90.jpg
None+2015-11-18T11:57:40.310687+2015-11-18T11:57:40.310722+19978+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg""}"+556+61706+None+599+None+seguro+https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg+https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg
None+2015-11-18T11:57:46.427568+2015-11-18T11:57:46.427606+19979+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg""}"+556+61725+None+819+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg+https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg
None+2015-11-18T11:57:52.263757+2015-11-18T11:57:52.263791+19980+"{""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg""+ ""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg""+ ""userProfile"": {""city"": """"+ ""age"": """"+ ""sex"": """"+ ""neig"": []+ ""rel"": """"+ ""educ"": """"+ ""clas"": """"}}"+556+61453+None+821+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg+https://contribua.org/bairros/norte/centro/Rua_Augusto_Severo__71_90.jpg+"{""city"": """"+ ""age"": """"+ ""sex"": """"+ ""neig"": []+ ""rel"": """"+ ""educ"": """"+ ""clas"": """"}"
None+2015-11-18T11:58:26.038798+2015-11-18T11:58:26.038832+19981+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__270.jpg""}"+556+61644+None+599+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg+https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__132__270.jpg
None+2015-11-18T11:58:27.629491+2015-11-18T11:58:27.629526+19982+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__321__180.jpg""}"+556+61351+None+819+None+agradavel+https://contribua.org/bairros/oeste/catole/Rua_Inacio_Marques_da_Silva__434_90.jpg+https://contribua.org/bairros/oeste/liberdade/Rua_Severino_Pimentel__321__180.jpg
None+2015-11-18T11:58:39.680130+2015-11-18T11:58:39.680244+19983+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_270.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Luisa_Bezerra_Mota__246_90.jpg""}"+556+61575+None+599+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_270.jpg+https://contribua.org/bairros/oeste/catole/Rua_Luisa_Bezerra_Mota__246_90.jpg
None+2015-11-18T11:58:40.485118+2015-11-18T11:58:40.485151+19984+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg""}"+556+61710+None+819+None+seguro+https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__90.jpg+https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg
None+2015-11-18T11:58:58.566495+2015-11-18T11:58:58.566528+19985+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg""}"+556+61487+None+819+None+agradavel+https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg+https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg
None+2015-11-18T11:59:15.515287+2015-11-18T11:59:15.515321+19986+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg""}"+556+61486+None+819+None+seguro+https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__67__0.jpg+https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_270.jpg
None+2015-11-18T11:59:50.821833+2015-11-18T11:59:50.821867+19987+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg""}"+556+61470+None+819+None+seguro+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg+https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_180.jpg
None+2015-11-18T12:00:05.061135+2015-11-18T12:00:05.061170+19988+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg""}"+556+61298+None+819+None+seguro+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg+https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg
None+2015-11-18T12:00:14.303064+2015-11-18T12:00:14.303098+19989+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg""}"+556+61291+None+819+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg+https://contribua.org/bairros/norte/centro/Avenida_Barao_Rio_Branco__141_90.jpg
None+2015-11-18T12:00:48.923412+2015-11-18T12:00:48.923448+19990+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_180.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_270.jpg""}"+556+61547+None+822+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_180.jpg+https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_270.jpg
None+2015-11-18T12:02:21.828963+2015-11-18T12:02:21.829000+19991+"{""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg""+ ""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg""+ ""userProfile"": {""city"": ""Jo\u00e3o Pessoa - PB+ Brasil""+ ""age"": 29+ ""sex"": ""M""+ ""neig"": [""cen""+ ""cat""]+ ""rel"": ""solteiro""+ ""educ"": ""graduacao""+ ""clas"": ""media alta""}}"+556+61875+None+822+None+agradavel+https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha__68__270.jpg+https://contribua.org/bairros/oeste/catole/Rua_Vigario_Calixto__1201_180.jpg+"{""city"": ""Jo\u00e3o Pessoa - PB+ Brasil""+ ""age"": 29+ ""sex"": ""M""+ ""neig"": [""cen""+ ""cat""]+ ""rel"": ""solteiro""+ ""educ"": ""graduacao""+ ""clas"": ""media alta""}"
None+2015-11-18T12:03:25.035425+2015-11-18T12:03:25.035459+19992+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg""}"+556+61725+None+823+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg+https://contribua.org/bairros/oeste/catole/Rua_Otacilio_Nepomuceno__76_90.jpg
None+2015-11-18T12:03:44.991583+2015-11-18T12:03:44.991620+19993+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg""}"+556+61318+None+822+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Edesio_Silva__602__180.jpg+https://contribua.org/bairros/norte/centro/Rua_Felix_Araujo__48__270.jpg
None+2015-11-18T12:04:16.227203+2015-11-18T12:04:16.227237+19994+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg""}"+556+61381+None+822+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Pedro_Alvares_Cabral__129_90.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg
None+2015-11-18T12:04:41.203718+2015-11-18T12:04:41.203753+19995+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg""}"+556+61856+None+822+None+seguro+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__270.jpg+https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg
None+2015-11-18T12:05:25.845653+2015-11-18T12:05:25.845688+19996+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg""}"+556+61647+None+822+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Manoel_P._de_Araujo__370_0.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg
None+2015-11-18T12:05:39.322040+2015-11-18T12:05:39.322074+19997+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__270.jpg""}"+556+61729+None+822+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Sergipe__1337_90.jpg+https://contribua.org/bairros/oeste/catole/Rua_Honorio_de_Melo__240__270.jpg
None+2015-11-18T12:06:46.849009+2015-11-18T12:06:46.849048+19998+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg""}"+556+61429+None+822+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Santa_Catarina__1231__0.jpg+https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg
None+2015-11-18T12:07:13.870858+2015-11-18T12:07:13.870892+19999+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg""}"+556+61350+None+822+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg+https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__270.jpg
None+2015-11-18T12:08:28.991026+2015-11-18T12:08:28.991060+20000+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg""}"+556+61613+None+822+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Elias_Aforas__202_0.jpg+https://contribua.org/bairros/oeste/catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg
None+2015-11-18T12:08:51.115708+2015-11-18T12:08:51.115743+20001+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg""}"+556+61463+None+599+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Espirito_Santo__1288__180.jpg+https://contribua.org/bairros/norte/centro/Rua_Doutor_Severino_Cruz__411__90.jpg
None+2015-11-18T12:09:12.320758+2015-11-18T12:09:12.320798+20002+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_0.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg""}"+556+61806+None+599+None+seguro+https://contribua.org/bairros/oeste/catole/Rua_Olegario_Mariano__139_0.jpg+https://contribua.org/bairros/norte/centro/Rua_Joao_da_Mata__490_90.jpg
None+2015-11-18T12:09:26.952067+2015-11-18T12:09:26.952102+20003+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg""}"+556+61764+None+599+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Riachuelo__930__180.jpg+https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg
None+2015-11-18T12:09:29.593842+2015-11-18T12:09:29.593875+20004+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__180.jpg""+ ""theMost"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_270.jpg""}"+556+61571+None+822+None+agradavel+https://contribua.org/bairros/norte/centro/Rua_Capitao_Joao_de_Sa__45__180.jpg+https://contribua.org/bairros/oeste/liberdade/Rua_Odon_Bezerra__306_270.jpg
None+2015-11-18T12:09:51.327449+2015-11-18T12:09:51.327485+20005+"{""question"": ""agradavel""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg""}"+556+61691+None+822+None+agradavel+https://contribua.org/bairros/oeste/liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__395__90.jpg
None+2015-11-18T12:09:55.711389+2015-11-18T12:09:55.711422+20006+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg""}"+556+61828+None+599+None+seguro+https://contribua.org/bairros/oeste/catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__270.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__210__180.jpg
None+2015-11-18T12:10:07.841164+2015-11-18T12:10:07.841200+20007+"{""question"": ""seguro""+ ""theLess"": ""https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg""+ ""theMost"": ""https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg""}"+556+61416+None+599+None+seguro+https://contribua.org/bairros/oeste/liberdade/Rua_Acre__635_270.jpg+https://contribua.org/bairros/norte/centro/Avenida_Presidente_Getulio_Vargas__271__90.jpg
