"V2"	"V3.Jovem"	"V3.Adulto"	"residuals"	"residualsPos"
"2165"	"liberdade/Rua_Padre_Pedro_Serrao__207__90.jpg"	5.38644693464	4.05378456284	0.703907394560469	0.703907394560469
"1952"	"liberdade/Rua_Espirito_Santo__1288__180.jpg"	4.01101882121	4.21664618722	-0.702795716236021	0.702795716236021
"2243"	"liberdade/Rua_Padre_Pedro_Serrao__353__270.jpg"	4.29008060071	5.61926959088	-0.693085562219566	0.693085562219566
"1530"	"centro/Rua_Joao_da_Mata__490_270.jpg"	4.92600677747	8.79786863654	-0.667559024788913	0.667559024788913
"2341"	"liberdade/Rua_Riachuelo__847__0.jpg"	4.77709047927	7.90106931987	-0.644259207781305	0.644259207781305
"1381"	"centro/Rua_Elias_Aforas__67__0.jpg"	5.27937010988	3.89267340766	0.627769417261611	0.627769417261611
"533"	"catole/Rua_Luisa_Bezerra_Mota__246_270.jpg"	5.55292282199	5.53159110072	0.586593925416403	0.586593925416403
"1786"	"liberdade/Avenida_Assis_Chateaubriand__1334__0.jpg"	5.37288015031	4.70689588197	0.564920918123285	0.564920918123285
"1566"	"centro/Rua_Joao_da_Mata__490_90.jpg"	4.645643111	6.66666666667	-0.538659083279527	0.538659083279527
"1451"	"centro/Rua_Felix_Araujo__132__90.jpg"	4.01045983722	3.33333333333	-0.533728446746329	0.533728446746329
"621"	"catole/Rua_Olegario_Mariano__139_270.jpg"	5.28118581148	4.41653109936	0.528986540217292	0.528986540217292
"192"	"catole/Rua_Deputado_Ascendino_Moura__101__90.jpg"	4.75120307061	1.66666666667	0.52707174179835	0.52707174179835
"478"	"catole/Rua_Joao_Francisco_Mota__64__270.jpg"	5.31776645171	4.71123939981	0.508973115666563	0.508973115666563
"2602"	"liberdade/Rua_Severino_Pimentel__439__0.jpg"	4.09671715	3.59225650196	-0.49719323054896	0.49719323054896
"806"	"catole/Rua_Vigario_Calixto__1201_180.jpg"	5.07706771338	3.56356706918	0.488666684331471	0.488666684331471
"37"	"catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_90.jpg"	5.38528622651	5.24345929196	0.474288483573584	0.474288483573584
"2008"	"liberdade/Rua_Odon_Bezerra__147_90.jpg"	4.98449716705	7.96469345564	-0.449070528302691	0.449070528302691
"1880"	"liberdade/Rua_Edesio_Silva__602__0.jpg"	4.97633408533	3.33333333333	0.432145801363671	0.432145801363671
"1324"	"centro/Rua_Doutor_Severino_Cruz__411__90.jpg"	5.82702673645	7.77777777778	0.429353238733379	0.429353238733379
"93"	"catole/Rua_Aluisio_Cunha_Linha__50__90.jpg"	3.95317773635	2.34637737624	-0.401481276516773	0.401481276516773
"325"	"catole/Rua_Doutor_Antonio_Telha_-_Catole__Campina_Grande__270.jpg"	5.55266969377	6.66666666667	0.368367499490473	0.368367499490473
"2653"	"liberdade/Rua_Severino_Pimentel__511_270.jpg"	4.94739938501	7.33850314739	-0.365918372298691	0.365918372298691
"2102"	"liberdade/Rua_Odon_Bezerra__388__270.jpg"	5.28211092875	5.31595189809	0.357192128140013	0.357192128140013
"973"	"centro/Avenida_Presidente_Getulio_Vargas__210__0.jpg"	4.0192805097	2.45131466894	-0.355530049397096	0.355530049397096
"1172"	"centro/Rua_Augusto_Severo__71_90.jpg"	3.96203247237	2.14285714286	-0.353543700771833	0.353543700771833
"2193"	"liberdade/Rua_Padre_Pedro_Serrao__336__270.jpg"	5.44538878155	6.19677961277	0.351320959113536	0.351320959113536
"2038"	"liberdade/Rua_Odon_Bezerra__306_270.jpg"	5.28008765436	5.34107321306	0.350344702802726	0.350344702802726
"1754"	"centro/Rua_Quebra_Quilos__399__90.jpg"	5.58606712923	7	0.337753543919921	0.337753543919921
"776"	"catole/Rua_Vigario_Calixto__1201_0.jpg"	4.98908454225	3.89218855696	0.337576957534859	0.337576957534859
"1814"	"liberdade/Avenida_Assis_Chateaubriand__1334__180.jpg"	4.56281542134	5.10841625519	-0.322249443698242	0.322249443698242
"2409"	"liberdade/Rua_Riachuelo__930__0.jpg"	5.02685385247	7.47067981233	-0.31184634139271	0.31184634139271
"2305"	"liberdade/Rua_Riachuelo__455__0.jpg"	4.24087434655	3.33786144161	-0.304183488945557	0.304183488945557
"2569"	"liberdade/Rua_Severino_Pimentel__321__180.jpg"	4.9888777109	4.27429763812	0.263992124752752	0.263992124752752
"298"	"catole/Rua_Doutor_Antonio_Telha__68__90.jpg"	4.61630391225	4.98424221656	-0.24491529396024	0.24491529396024
"242"	"catole/Rua_Doutor_Antonio_Telha__235_180.jpg"	3.87408482337	1.11111111111	-0.243360853722143	0.243360853722143
"1613"	"centro/Rua_Manoel_P._de_Araujo__150_90.jpg"	5.3409986195	6.28088273995	0.23078012258094	0.23078012258094
"567"	"catole/Rua_Olegario_Mariano__139_0.jpg"	4.58115362555	4.71728673935	-0.228801006341417	0.228801006341417
"2145"	"liberdade/Rua_Padre_Pedro_Serrao__207__270.jpg"	4.29801449916	3.17329988362	-0.215441893623957	0.215441893623957
"2324"	"liberdade/Rua_Riachuelo__455__180.jpg"	4.13151474414	2.2877293459	-0.211881842716863	0.211881842716863
"2493"	"liberdade/Rua_Sergipe__1337_0.jpg"	4.58308048661	2.43447792336	0.211503158027947	0.211503158027947
"1145"	"centro/Rua_Augusto_Severo__71_0.jpg"	4.65520606557	2.81894027916	0.209798826406286	0.209798826406286
"720"	"catole/Rua_Sebastiao_Vieira_da_Silva__1273__0.jpg"	4.74400523316	3.30328006865	0.205588203025257	0.205588203025257
"2566"	"liberdade/Rua_Severino_Pimentel__321__0.jpg"	4.49577159431	4.04367143461	-0.184825879552494	0.184825879552494
"560"	"catole/Rua_Luisa_Bezerra_Mota__246_90.jpg"	4.94548124971	4.4968751005	0.177853184625343	0.177853184625343
"18"	"catole/Avenida_Prefeito_Severino_Bezerra_Cabral__218_0.jpg"	5.0079262261	6.66666666667	-0.176375968179507	0.176375968179507
"2270"	"liberdade/Rua_Padre_Pedro_Serrao__353__90.jpg"	5.05040308736	5.10410729139	0.166165690621982	0.166165690621982
"1905"	"liberdade/Rua_Edesio_Silva__602__180.jpg"	4.0528572738	1.63390674596	-0.164983030727494	0.164983030727494
"2223"	"liberdade/Rua_Padre_Pedro_Serrao__336__90.jpg"	5.01386230725	6.56204906205	-0.150349731835295	0.150349731835295
"2377"	"liberdade/Rua_Riachuelo__847__180.jpg"	5.11588053983	5.55199443058	0.145633506678383	0.145633506678383
"1643"	"centro/Rua_Manoel_P._de_Araujo__370_0.jpg"	4.402631817	3.33333333333	-0.141556466966329	0.141556466966329
"75"	"catole/Rua_Aluisio_Cunha_Linha__50__270.jpg"	4.38674692341	3.10652206015	-0.113885845262907	0.113885845262907
"1499"	"centro/Rua_Felix_Araujo__48__90.jpg"	4.44309132282	3.33333333333	-0.101096961146329	0.101096961146329
"1199"	"centro/Rua_Capitao_Joao_de_Sa__45__0.jpg"	5.09477126962	6.66666666667	-0.0895309246595277	0.0895309246595277
"1934"	"liberdade/Rua_Espirito_Santo__1288__0.jpg"	4.98994849396	5.37092170852	0.0544736112589774	0.0544736112589774
"175"	"catole/Rua_Deputado_Ascendino_Moura__101__270.jpg"	4.69878760997	3.85873229674	0.0537047705210101	0.0537047705210101
"1478"	"centro/Rua_Felix_Araujo__48__270.jpg"	4.5860934608	3.33333333333	0.0419051768336709	0.0419051768336709
"1870"	"liberdade/Rua_Acre__635_90.jpg"	4.96576253377	5.33777592826	0.0366527735727482	0.0366527735727482
"1826"	"liberdade/Rua_Acre__635_270.jpg"	4.96305510375	5.40461479948	0.0211099961875075	0.0211099961875075
"757"	"catole/Rua_Sebastiao_Vieira_da_Silva__1273__180.jpg"	4.68748041331	4.02753938394	0.00998084445822324	0.00998084445822324
