[1] "agrad%C3%A1vel?"
[1] "0.37161405894899 0.000120295030683259 pavement_left"
[1] "0.41370930069449 1.15075869765473e-05 pavement_right"
[1] "0.446599120709057 1.26773692566299e-06 landscape"
[1] "0.496902808298304 1.08319676534671e-07 landscape_left"
[1] "0.551823241389118 1.05122087587167e-09 landscape_right"
[1] "-0.066840846142852 0.491883102774063 courtyards"
[1] "-0.102405292636774 0.291599626811307 major_landsc"
[1] "-0.178952137639111 0.0638718504834872 build_ident"
[1] "0.117542306816115 0.225693753970392 build_nrectan"
[1] "0.151034517735719 0.118689564323177 prop_street_wall"
[1] "-0.10647556855068 0.296716764302704 prop_street_wall_left"
[1] "0.113185153530408 0.25030127494768 prop_street_wall_right"
[1] "-0.184844014981215 0.0554745924326358 prop_wind"
[1] "-0.230479981371806 0.0224190508195873 prop_wind_left"
[1] "-0.190715962664325 0.0513204652662539 prop_wind_right"
[1] "0.00351898278283834 0.97116681215753 long_sight"
[1] "0.139185682864273 0.150822668646675 prop_sky_ahead"
[1] "0.195219664692892 0.0428982032817697 prop_sky_across"
[1] "0.120896094551915 0.267511593302752 prop_sky_across_left"
[1] "0.235089166317085 0.0204530791278173 prop_sky_across_right"
[1] "0.496593997322782 4.60168015404051e-08 trees"
[1] "0.560096199490766 1.66240444418256e-09 trees_left"
[1] "0.384276016543947 7.26895342724523e-05 trees_right"
[1] "0.00232510883398065 0.980946651047153 small_planters"
[1] "0.151372128885789 0.134747961042484 small_planters_left"
[1] "-0.0528057365163322 0.599964506298979 small_planters_right"
[1] "-0.00650739587735763 0.946708582189707 build_height"
[1] "-0.191283163058536 0.0662514437419105 build_height_left"
[1] "-0.136729469097733 0.168452088717009 build_height_right"
[1] "-0.19504104925866 0.0430926545704641 diff_build"
[1] "-0.241937051658013 0.0116483698035707 prop_hist_build"
[1] "-0.0291668391117871 0.764446129540435 outdoor_table"
[1] "-0.144413857600633 0.151712586789487 outdoor_table_left"
[1] "-0.0422988209363831 0.668332725824678 outdoor_table_right"
[1] "0.254168961282806 0.00794480538288627 street_furnit"
[1] "0.161929985571299 0.107488860566315 street_furnit_left"
[1] "0.154475878108343 0.115621883897338 street_furnit_right"
[1] "-0.284752068831627 0.00281831727662382 basic_col"
[1] "0.068765231286247 0.479472397575042 lights"
[1] "0.0151078557750965 0.886340487734967 lights_left"
[1] "-0.103080479035656 0.307459787128099 lights_right"
[1] "-0.193138658963533 0.0452096424615542 accent_col"
[1] "-0.290601636024326 0.00427847970214872 people"
[1] "-0.236407645603479 0.0314199550509704 people_left"
[1] "-0.298639427321495 0.00403540559536294 people_right"
[1] "0.253746916345956 0.0130929402617623 prop_active_use"
[1] "0.0603307645796003 0.58795787823987 prop_active_use_left"
[1] "0.187902920970704 0.0744847271594124 prop_active_use_right"
