"election_id","candidate_id","city_id","post_id","city_name","city_state","full_ibge_code","total_votes","attendances","valid_votes","name","display_name"
131,103330,"19712",5,"CACIMBA DE DENTRO","PB",2503506,6315,9959,8093,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19720",5,"PARARI","PB",2510659,584,1742,1489,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19739",5,"CAIÇARA","PB",2503605,1997,5084,4215,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19747",5,"PEDRO RÉGIS","PB",2512721,489,3232,2462,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19755",5,"CAJAZEIRAS","PB",2503704,11463,34855,25025,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19763",5,"ALCANTIL","PB",2500536,1626,3780,2913,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19771",5,"CALDAS BRANDÃO","PB",2503803,1371,4003,3104,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19780",5,"BARRA DE SANTANA","PB",2501575,2036,6002,4413,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19798",5,"CAMALAÚ","PB",2503902,446,4138,3147,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19801",5,"CATURITÉ","PB",2504355,930,3816,2921,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19810",5,"CAMPINA GRANDE","PB",2504009,54061,244950,161082,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19828",5,"RIACHO DE SANTO ANTÔNIO","PB",2512788,614,1676,1390,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19836",5,"CARRAPATEIRA","PB",2504108,605,1682,1404,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19844",5,"APARECIDA","PB",2500775,2199,5473,4246,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19852",5,"CATINGUEIRA","PB",2504207,1151,3210,2677,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19860",5,"SÃO FRANCISCO","PB",2513984,303,2987,2512,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19879",5,"CATOLÉ DO ROCHA","PB",2504306,4703,17108,12435,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19887",5,"VIEIRÓPOLIS","PB",2517209,498,3967,3187,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19895",5,"CONCEIÇÃO","PB",2504405,1205,10850,8357,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19909",5,"AREIA DE BARAÚNAS","PB",2501153,597,1539,1281,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19917",5,"CONDADO","PB",2504504,1133,4515,3680,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19925",5,"ALGODÃO DE JANDAÍRA","PB",2500577,583,2242,1854,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19933",5,"CONDE","PB",2504603,4311,14594,10598,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19941",5,"BOA VISTA","PB",2502151,1767,4812,3456,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19950",5,"CONGO","PB",2504702,305,3754,2817,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19968",5,"MARCAÇÃO","PB",2509057,839,4510,2902,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19976",5,"COREMAS","PB",2504801,2248,8983,7517,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19984",5,"MATURÉIA","PB",2509396,1355,3991,3056,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"19992",5,"CRUZ DO ESPÍRITO SANTO","PB",2504900,3446,11784,8893,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20001",5,"SANTA CECÍLIA","PB",2513158,926,4752,3719,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20010",5,"CUBATI","PB",2505006,2071,5184,4153,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20036",5,"CUITÉ","PB",2505105,1830,12253,9550,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20052",5,"CUITEGI","PB",2505204,836,4112,2896,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20079",5,"CURRAL VELHO","PB",2505303,168,1591,1291,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20095",5,"DESTERRO","PB",2505402,694,5141,4223,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20117",5,"VISTA SERRANA","PB",2505501,937,2044,1582,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20133",5,"DIAMANTE","PB",2505600,1627,4121,3437,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20150",5,"DONA INÊS","PB",2505709,1986,6653,5519,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20176",5,"DUAS ESTRADAS","PB",2505808,719,2814,2295,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20192",5,"EMAS","PB",2505907,1233,2350,1915,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20214",5,"ESPERANÇA","PB",2506004,8213,19054,13820,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20230",5,"FAGUNDES","PB",2506103,2839,7534,5872,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20257",5,"FREI MARTINHO","PB",2506202,526,2246,1777,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20273",5,"GUARABIRA","PB",2506301,11826,31999,23380,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20290",5,"GURINHÉM","PB",2506400,4079,8805,6732,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20311",5,"GURJÃO","PB",2506509,1430,2434,1992,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20338",5,"IBIARA","PB",2506608,662,4067,3072,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20354",5,"IMACULADA","PB",2506707,857,6180,4938,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20370",5,"INGÁ","PB",2506806,4334,10931,8312,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20397",5,"ITABAIANA","PB",2506905,9343,15749,12579,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20419",5,"ITAPORANGA","PB",2507002,2946,13090,10643,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20435",5,"ITAPOROROCA","PB",2507101,4536,9603,7472,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20451",5,"ITATUBA","PB",2507200,3282,6788,5632,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20478",5,"JACARAÚ","PB",2507309,2318,9436,7438,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20494",5,"JERICÓ","PB",2507408,647,4921,3821,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20516",5,"JOÃO PESSOA","PB",2507507,81625,425201,321484,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20532",5,"JUAREZ TÁVORA","PB",2507606,1695,5273,4037,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20559",5,"JUAZEIRINHO","PB",2507705,6135,10215,7785,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20575",5,"JUNCO DO SERIDÓ","PB",2507804,748,4311,3408,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20591",5,"JURIPIRANGA","PB",2507903,860,7386,5906,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20613",5,"JURU","PB",2508000,777,5582,4203,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20630",5,"LAGOA","PB",2508109,640,3253,2403,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20656",5,"LAGOA DE DENTRO","PB",2508208,976,4711,3819,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20672",5,"LAGOA SECA","PB",2508307,2920,16580,10264,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20699",5,"LASTRO","PB",2508406,901,2774,2349,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20710",5,"LIVRAMENTO","PB",2508505,1016,4282,3240,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20737",5,"LUCENA","PB",2508604,3021,7793,5917,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20753",5,"MÃE D'ÁGUA","PB",2508703,1217,3008,2584,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20770",5,"MALTA","PB",2508802,1185,3720,3105,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20796",5,"MAMANGUAPE","PB",2508901,5412,25175,18123,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20818",5,"MANAÍRA","PB",2509008,2555,6010,4764,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20834",5,"MARI","PB",2509107,4388,12626,9748,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20850",5,"MASSARANDUBA","PB",2509206,2118,8564,5581,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20877",5,"MATARACA","PB",2509305,1122,5396,3859,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20893",5,"MOGEIRO","PB",2509404,4915,8258,6589,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20915",5,"MONTADAS","PB",2509503,921,3408,2627,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20931",5,"MONTE HOREBE","PB",2509602,342,2948,2426,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20958",5,"MONTEIRO","PB",2509701,4039,19061,14058,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20974",5,"MULUNGU","PB",2509800,1373,7161,5849,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"20990",5,"NATUBA","PB",2509909,2204,4712,3256,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21016",5,"NAZAREZINHO","PB",2510006,202,5232,4264,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21032",5,"NOVA FLORESTA","PB",2510105,1878,6003,4502,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21059",5,"NOVA OLINDA","PB",2510204,1168,3370,2449,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21075",5,"NOVA PALMEIRA","PB",2510303,469,2799,2147,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21091",5,"OLHO D'ÁGUA","PB",2510402,1000,4874,3836,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21113",5,"OLIVEDOS","PB",2510501,990,2953,2350,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21130",5,"OURO VELHO","PB",2510600,418,2285,1876,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21156",5,"PASSAGEM","PB",2510709,580,1805,1587,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21172",5,"PATOS","PB",2510808,25353,53893,42725,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21199",5,"PAULISTA","PB",2510907,1861,7414,5875,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21210",5,"PEDRA BRANCA","PB",2511004,236,2873,2438,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21237",5,"PEDRA LAVRADA","PB",2511103,2022,5038,4111,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21253",5,"PEDRAS DE FOGO","PB",2511202,7675,17036,13525,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21270",5,"PIANCÓ","PB",2511301,3495,9700,7768,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21296",5,"PICUÍ","PB",2511400,3433,11749,8672,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21318",5,"PILAR","PB",2511509,2140,7439,5359,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21334",5,"PILÕES","PB",2511608,1600,4978,3561,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21350",5,"PILÕEZINHOS","PB",2511707,927,3753,2367,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21377",5,"PIRPIRITUBA","PB",2511806,2941,5805,4571,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21393",5,"PITIMBU","PB",2511905,2166,8373,5548,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21415",5,"POCINHOS","PB",2512002,3363,10879,7449,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21431",5,"POMBAL","PB",2512101,6688,19795,16545,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21458",5,"PRATA","PB",2512200,1265,3065,2372,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21474",5,"PRINCESA ISABEL","PB",2512309,1033,11503,8551,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21490",5,"PUXINANÃ","PB",2512408,2912,9056,6163,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21512",5,"QUEIMADAS","PB",2512507,7305,26182,18657,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21539",5,"QUIXABA","PB",2512606,856,1539,1233,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21555",5,"REMÍGIO","PB",2512705,2156,10112,8003,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21571",5,"RIACHO DOS CAVALOS","PB",2512804,756,6126,5110,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21598",5,"RIO TINTO","PB",2512903,3750,14014,9678,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21610",5,"SALGADINHO","PB",2513000,381,2247,1865,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21636",5,"SALGADO DE SÃO FÉLIX","PB",2513109,4220,7391,5922,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21652",5,"SANTA CRUZ","PB",2513208,428,4415,3747,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21679",5,"SANTA HELENA","PB",2513307,1424,4212,3376,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21695",5,"SANTA LUZIA","PB",2513406,5095,9235,7509,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21717",5,"SANTANA DE MANGUEIRA","PB",2513505,318,3525,2622,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21733",5,"SANTANA DOS GARROTES","PB",2513604,1367,4423,3182,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21750",5,"SANTA RITA","PB",2513703,19663,74221,52107,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21776",5,"SANTA TERESINHA","PB",2513802,1751,3913,3271,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21792",5,"SÃO BENTO","PB",2513901,7165,20664,17279,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21814",5,"SÃO JOÃO DO CARIRI","PB",2514008,1884,3280,2680,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21830",5,"SÃO JOÃO DO TIGRE","PB",2514107,81,2968,2414,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21857",5,"SÃO JOSÉ DA LAGOA TAPADA","PB",2514206,1677,5101,4122,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21873",5,"SÃO JOSÉ DE CAIANA","PB",2514305,775,3436,2741,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
131,103330,"21890",5,"SÃO JOSÉ DE ESPINHARAS","PB",2514404,1495,3332,2803,"JOSÉ TARGINO MARANHÃO","JOSE MARANHÃO"
