id	mean_time	median_time	sum_time	mean_diff	median_diff	sum_diff
1103	76.5575125833	48.633761	918.690151	125.977506	81.1868145	1007.820048
1100	42.6905044444	38.913062	384.21454	79.268423375	65.016926	634.147387
1101	29.761265	29.761265	29.761265	nan	nan	0.0
1515	63.9144671667	49.7081795	383.486803	147.81179	134.007369	739.05895
1514	66.0555715	62.416307	528.444572	115.396274	69.348472	807.773918
1517	46.8291324286	35.29368	327.803927	45.8724745	32.91342	275.234847
1516	60.4828922857	41.443472	423.380246	77.0816033333	69.265682	462.48962
1274	61.69051175	49.6889535	493.524094	128.8691285	138.2938005	773.214771
1459	101.935727571	71.329271	713.550093	60.2112726667	60.920504	180.633818
1108	96.652112	96.652112	193.304224	75.922132	75.922132	75.922132
1109	30.1790456667	22.259856	181.074274	41.1753196	39.583797	205.876598
679	230.647366286	38.761509	1614.531564	88.0219266667	73.470216	528.13156
1537	50.0423783636	30.70114	550.466162	54.7475281	40.8372685	547.475281
1536	42.0404652857	34.133084	294.283257	49.0595911667	43.0149515	294.357547
1535	70.5245325	67.984246	564.19626	116.659601	105.8680115	699.957606
1534	81.959641	74.355707	573.717487	88.1423898333	89.789866	528.854339
1533	36.1286935	28.035562	361.286935	45.2350238889	36.951211	407.115215
1244	49.4565048571	34.420467	346.195534	124.816039833	116.5638675	748.896239
1156	150.324509	150.324509	150.324509	nan	nan	0.0
1531	60.860731	60.860731	60.860731	nan	nan	0.0
1098	49.813	49.813	99.626	58.049013	58.049013	58.049013
671	70.3722723636	40.881631	774.094996	118.190681125	88.288428	945.525449
672	68.496132125	45.294384	547.969057	146.562919	126.562532	732.814595
673	75.4006596667	61.608967	226.201979	61.983235	61.983235	61.983235
808	62.0009	62.0009	124.0018	46.275057	46.275057	46.275057
1446	93.4667928333	85.602514	560.800757	135.0359922	97.396507	675.179961
1479	63.8958558333	49.501223	383.375135	90.2350264	66.94045	451.175132
1447	107.181813417	75.7788885	1286.181761	132.659346857	82.316935	928.615428
1078	52.6355638125	37.1658315	842.169021	55.2267925714	37.754614	773.175096
1079	27.9165185	25.153441	334.998222	56.4197397273	59.022207	620.617137
1076	43.9828998846	32.9698705	1143.555397	67.4406587391	52.426057	1551.135151
1077	295.303958429	79.292447	2067.127709	118.790262	79.502198	593.95131
1074	66.8552707778	54.332763	601.697437	62.154817375	52.623936	497.238539
1072	56.392086	56.392086	56.392086	nan	nan	0.0
1113	39.63237975	25.1386445	475.588557	84.1606260909	51.649612	925.766887
1070	40.9830698333	32.849935	245.898419	73.1529818	54.045082	365.764909
1071	27.0956281	26.8337015	270.956281	65.2698042222	39.674173	587.428238
1112	77.694611	77.694611	155.389222	41.235968	41.235968	41.235968
1561	37.9786715	22.6911435	151.914686	45.527635	45.512896	136.582905
1443	66.54525375	55.993506	266.181015	77.7367233333	49.805264	233.21017
1442	34.2846316667	26.5847965	205.70779	61.976361	73.148694	309.881805
1094	36.9647067273	29.62377	406.611774	114.0922849	99.0595545	1140.922849
1095	33.517897375	31.740551	536.286358	93.4492903846	64.952438	1214.840775
1096	41.9889665	33.1523115	419.889665	110.314486625	109.874149	882.515893
1097	38.4987425769	27.396459	1000.967307	86.5867606667	56.350578	1818.321974
1090	135.875887687	29.8504785	4348.028406	73.087444125	52.773198	1754.098659
1091	36.0383029737	30.8847555	1369.455513	110.615201844	97.721995	3539.686459
1092	52.6721342	44.204561	263.360671	59.7297165	56.695732	238.918866
1093	72.7421544286	60.73653	509.195081	82.327829	81.010023	411.639145
1155	35.4931745714	27.435695	248.452222	55.2009586667	53.880136	331.205752
1154	192.496046429	75.667376	1347.472325	178.049111667	190.4410045	1068.29467
1157	72.0387123333	70.269698	216.116137	50.7703005	50.7703005	101.540601
677	66.7740881111	52.452203	600.966793	144.591984	160.931445	578.367936
1151	94.0908784286	86.828621	658.636149	184.559472167	205.918292	1107.356833
1099	43.3388519091	37.921865	476.727371	53.2563175	35.6597285	532.563175
1153	74.857428	74.857428	149.714856	38.341029	38.341029	38.341029
1152	81.821461625	31.463612	654.571693	37.6258076667	45.835883	112.877423
1119	132.139347286	102.629848	924.975431	95.407427	95.407427	190.814854
1050	40.4689566667	34.37618	121.40687	26.7989815	26.7989815	53.597963
1118	52.727079	44.5138455	421.816632	93.718445	80.290849	656.029115
1562	38.8571598947	26.852467	738.286038	84.2680343333	50.8958855	1516.824618
1551	42.8908158571	32.096243	300.235711	59.337599	50.125376	356.025594
1550	63.7623134	49.755726	318.811567	89.242708	79.309782	356.970832
1553	63.5133826667	52.147988	190.540148	41.528983	41.528983	83.057966
1552	48.6917941429	45.159388	340.842559	59.7942945	41.057824	358.765767
1555	92.133573	74.738196	276.400719	66.865798	66.865798	133.731596
1554	74.732034	67.9818365	298.928136	52.6819626667	65.515793	158.045888
1557	69.201215	53.461198	276.80486	44.026707	39.235751	132.080121
1556	43.4246594286	32.263253	303.972616	76.3071895	81.9633975	457.843137
1559	39.6529863333	37.0591495	237.917918	69.2375714	68.910696	346.187857
1564	44.8207863889	29.0663485	806.774155	73.836611	63.990382	1255.222387
1565	46.4009680833	37.8100955	556.811617	90.8649405455	83.027142	999.514346
537	119.3864434	46.600606	596.932217	51.309031	38.1836	153.927093
1419	68.975579875	60.5039655	551.804639	74.6353321667	53.8481495	447.811993
1449	85.5005449091	75.235698	940.505994	133.626894714	147.755349	935.388263
1410	50.419283375	35.08623	403.354267	65.4055407143	35.94209	457.838785
1411	72.5471144	49.584399	362.735572	74.638057	73.3546405	298.552228
1412	88.4237388333	84.603907	530.542433	102.22098225	102.997758	408.883929
1413	75.80375225	76.350272	303.215009	82.3202276667	73.139135	246.960683
1414	38.6057038333	27.009003	231.634223	47.7434704	47.909191	238.717352
1415	57.145121875	46.347653	457.160975	153.575526167	166.7948615	921.453157
1416	47.7261131667	38.9251325	286.356679	61.4419578	66.94197	307.209789
1417	105.838964625	76.871371	846.711717	174.7541728	174.170795	873.770864
1322	41.62328925	28.1281475	332.986314	72.1502282857	71.923674	505.051598
1323	67.7526811429	77.653145	474.268768	166.761033833	171.4739315	1000.566203
1320	29.823268	26.8706335	178.939608	52.0010702	31.210137	260.005351
1321	11.55959	11.55959	11.55959	nan	nan	0.0
1326	37.0994993333	28.6629185	222.596996	44.9394256	40.217675	224.697128
1324	46.2892063333	41.9620865	277.735238	114.6586708	81.647192	573.293354
1325	64.40830475	46.5529525	515.266438	121.204210714	110.179038	848.429475
1328	55.7312392857	37.699825	390.118675	73.3148613333	36.3732155	439.889168
1329	36.9534127143	24.596791	258.673889	42.459014	27.9975245	254.754084
1418	36.1341233333	27.1639205	216.80474	67.2867082	49.566008	336.433541
1568	84.9170385556	75.277578	764.253347	95.593607875	78.2970995	764.748863
1256	54.1285834	36.21319	541.285834	78.6787348889	61.388388	708.108614
1257	51.7150578571	33.573686	362.005405	91.117174	79.84156	546.703044
1254	134.394602714	51.489426	940.762219	85.2599193333	97.02043	255.779758
1255	124.504598667	67.554038	747.027592	136.420211333	104.53068	409.260634
1252	49.1195938571	33.364574	343.837157	72.8938426667	56.7635795	437.363056
1253	87.2532171667	41.7927385	523.519303	36.18595475	33.971521	144.743819
1250	43.8164881667	38.833331	262.898929	55.8759544	53.327476	279.379772
1251	24.593642875	20.392972	196.749143	56.4186192857	48.685081	394.930335
1397	38.1221928571	26.514678	266.85535	59.4834243333	51.0775595	356.900546
1396	265.2281306	229.703536	1326.140653	78.912289	78.912289	157.824578
1394	48.1867372222	41.548694	433.680635	46.1670824286	42.089231	323.169577
1393	62.4962495	48.647145	374.977497	45.1217266	38.17746	225.608633
1529	52.5424785556	46.110445	472.882307	52.372022125	45.354625	418.976177
1258	108.215392143	92.73231	757.507745	110.13075975	110.1010655	440.523039
1259	54.1319056	43.405401	270.659528	63.19390625	62.009636	252.775625
1588	37.4269150833	21.5065135	449.122981	62.5352397273	43.173033	687.887637
1589	41.1588579091	30.499843	452.747437	52.7850393	35.3557425	527.850393
1582	51.9637813	42.4500065	519.637813	87.6101894444	71.861774	788.491705
1583	69.772991	67.609842	488.410937	105.509852333	105.37897	633.059114
1570	36.3416351579	22.272767	690.491068	35.6340508824	25.518102	605.778865
752	35.7534453333	30.712949	107.260336	43.417508	43.417508	86.835016
754	69.8815385385	67.579002	908.460001	121.668624	123.1067835	1216.68624
1595	131.300743	131.300743	131.300743	nan	nan	0.0
1594	66.8185248333	53.1620715	400.911149	67.4820336	66.417792	337.410168
1596	35.3278542727	34.743305	388.606397	59.3149533	57.55003	593.149533
1591	43.273973625	34.8911445	346.191789	80.8839824286	91.34665	566.187877
1590	45.6627825	46.832687	273.976695	43.074674	41.66942	215.37337
1593	28.9826624167	23.5169505	347.791949	32.1492986364	24.21045	353.642285
1592	43.5571065	26.130916	174.228426	90.6786326667	80.942173	272.035898
1445	50.0193917143	26.403302	350.135742	62.8087378333	36.809965	376.852427
1025	62.526386875	52.5711645	500.211095	155.991893286	144.230467	1091.943253
1024	28.534592625	29.066792	228.276741	33.550404	23.976431	167.75202
1027	48.0489671111	40.132834	432.440704	135.493446875	120.8705455	1083.947575
1026	32.91516025	33.499854	131.660641	34.2036073333	15.405976	102.610822
1021	28.394521	20.446825	141.972605	47.024309	50.737372	188.097236
1020	46.127696	46.127696	46.127696	nan	nan	0.0
1023	71.5360923333	42.411819	643.824831	132.254078375	147.8204995	1058.032627
1189	48.1047781818	36.916858	529.15256	136.130182333	128.441735	1225.171641
1186	46.02240024	29.683167	1150.560006	114.739790762	86.053799	2409.535606
1187	96.964072	96.964072	96.964072	nan	nan	0.0
1184	54.9745868	36.543429	274.872934	89.05602675	87.1257605	356.224107
1185	43.7855635714	32.57989	306.498945	78.6376131667	82.662137	471.825679
1182	41.309416	41.309416	41.309416	nan	nan	0.0
1183	249.369131429	267.24944	1745.58392	163.3525645	163.3525645	326.705129
1181	37.0942675	29.618525	222.565605	66.5511946	33.835195	332.755973
1480	63.8554378571	57.270742	446.988065	129.456812667	128.3121225	776.740876
721	144.018255	41.147697	2304.29208	117.033207	89.2767495	1170.33207
1444	1211.34998467	29.140011	3634.049954	24.179012	24.179012	24.179012
1164	36.7684325	31.392797	294.14746	66.300298	54.654275	464.102086
1212	31.4217713333	25.830588	188.530628	57.8536884	28.493096	289.268442
607	48.6789604	34.873092	730.184406	53.1771905	48.7007105	531.771905
1167	58.7436117647	49.106468	998.6414	139.565072538	131.471191	1814.345943
1160	59.6191032857	47.841968	834.667446	97.2611738889	99.222557	875.350565
1208	92.9632433333	55.164027	278.88973	71.8689975	71.8689975	143.737995
1162	62.7469955556	43.185103	564.72296	102.854158625	77.0647815	822.833269
1163	54.0577705263	41.545644	1027.09764	103.011753533	74.427808	1545.176303
1205	29.2904530625	21.564238	468.647249	83.6417032308	58.327634	1087.342142
1204	159.0837585	76.620861	954.502551	121.1718744	89.605175	605.859372
1207	72.0341603333	45.527012	648.307443	82.2219258333	45.878931	493.331555
1206	38.9331398	30.971676	194.665699	51.9977235	49.88212	207.990894
1168	61.113136	61.113136	122.226272	26.029198	26.029198	26.029198
632	39.732562	34.298611	238.395372	63.0303958	34.772357	315.151979
1203	52.1865577143	53.779994	365.305904	46.0682916667	45.4936895	276.40975
1202	80.994806	50.18815	728.953254	103.339694429	52.856738	723.377861
1358	67.5824408333	64.983301	405.494645	183.4048492	164.585938	917.024246
959	65.7199232857	37.221965	460.039463	116.6379905	63.7747745	699.827943
637	82.7048264167	69.284362	992.457917	144.826575429	93.029679	1013.786028
1111	24.97438612	22.206273	624.359653	69.3761355455	47.942001	1526.274982
1110	68.3162268333	67.8770495	409.897361	116.0501444	97.912906	580.250722
1298	38.373881	28.363271	422.112691	106.4950311	108.4619655	1064.950311
1299	131.6143472	115.9243525	1316.143472	167.8965162	218.485731	839.482581
1115	107.799196643	82.1203865	1509.188753	173.0466492	175.530356	1730.466492
1114	144.0724694	154.135537	720.362347	177.22099475	180.1148425	708.883979
1117	30.17075125	23.047129	603.415025	77.8567695556	46.854055	1401.421852
1116	41.3030988889	30.619027	371.72789	97.97109775	82.073505	783.768782
1292	35.7634975	25.035862	214.580985	44.407238	28.756231	222.03619
1293	72.781339	42.032826	509.469373	129.5182056	83.453918	647.591028
1290	64.4282781429	50.861612	450.997947	58.5392213333	50.261229	351.235328
1291	46.18113225	33.207289	184.724529	29.656497	26.813428	88.969491
1296	66.1147867143	46.591759	462.803507	82.5971575	92.1313695	495.582945
1297	50.9384954286	44.963783	356.569468	101.634607	96.6926485	609.807642
1294	60.178928	51.59808	361.073568	147.731519	131.141259	738.657595
1295	105.74422975	88.809005	845.953838	93.4524894	88.159511	467.262447
1350	53.8784071667	47.4386015	323.270443	45.7706766	44.002005	228.853383
1441	67.7713342857	60.894823	474.39934	107.366200667	71.931476	644.197204
1354	55.2439831667	37.5346055	331.463899	71.7525278	44.845669	358.762639
590	48.509806	30.289555	242.54903	60.21376925	56.721069	240.855077
1563	19.3912489615	13.86944	504.172473	76.74155852	51.881303	1918.538963
1366	60.88640675	28.6411645	487.091254	86.270472	75.612308	603.893304
1367	86.4865548333	65.5787905	518.919329	69.598964	61.093793	347.99482
1364	61.5433582857	49.112479	430.803508	103.4823495	80.93904	620.894097
1365	26.6571811667	24.366927	479.829261	68.6177413529	59.008393	1166.501603
1362	36.5135225	37.5373505	146.05409	27.4774346667	33.606474	82.432304
1363	154.738722	105.2197095	928.432332	120.58363425	95.8667945	482.334537
1360	180.614690286	89.26613	1264.302832	82.3954536	81.943829	411.977268
1368	85.33276	68.8581515	511.99656	65.4570162	67.723228	327.285081
1369	48.9047310909	43.308966	537.952042	97.1147454	81.330911	971.147454
