>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi 0.0649878309497
>>> PDMi -0.499999994674
>>> PDMi -0.474884184641
>>> PDMi -0.5
>>> PDMi -0.499999841303
>>> PDMi 0.5
>>> PDMi -0.49999421754
>>> PDMi -0.499999997498
>>> PDMi -0.49999999999
>>> PDMi 0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999951787
>>> PDMi -0.499999131636
>>> PDMi 0.5
>>> PDMi -0.499999998772
>>> PDMi -0.5
>>> PDMi -0.499999999921
>>> PDMi -0.499999999998
>>> PDMi -0.499999999998
>>> PDMi -0.499999821833
>>> PDMi -0.499999997081
>>> PDMi -0.5
>>> PDMi -0.499999999774
>>> PDMi -0.5
>>> PDMi -0.499999999864
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.49999990279
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999998662
>>> PDMi -0.499975338921
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999928
>>> PDMi -0.499999999376
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.498900526132
>>> PDMi 0.497669742731
>>> PDMi -0.499999999688
>>> PDMi -0.499999994635
>>> PDMi -0.499999743392
>>> PDMi -0.5
>>> PDMi -0.499999999993
>>> PDMi -0.499999999509
>>> PDMi -0.5
>>> PDMi -0.499999905392
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499996553013
>>> PDMi -0.5
>>> PDMi -0.499999999999
>>> PDMi -0.5
>>> PDMi -0.499999999967
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499523784605
>>> PDMi -0.499999999996
>>> PDMi -0.5
>>> PDMi -0.499999999213
>>> PDMi 0.494468582414
>>> PDMi -0.499999957359
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999999
>>> PDMi -0.499999991322
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.49999941041
>>> PDMi -0.5
>>> PDMi 0.36936874449
>>> PDMi -0.5
>>> PDMi -0.499999999998
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999995693
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.498102192239
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999999705
>>> PDMi -0.494645154161
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999997424
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999995845
>>> PDMi -0.5
>>> PDMi -0.499999917862
>>> PDMi -0.499990851797
>>> PDMi -0.499999999659
>>> PDMi 0.5
>>> PDMi -0.499999999999
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.49999999996
>>> PDMi -0.499999997872
>>> PDMi -0.5
>>> PDMi -0.499999996834
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999996
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.499999999996
>>> PDMi -0.5
>>> PDMi -0.49999953843
>>> PDMi -0.499999999999
>>> PDMi -0.499999700641
>>> PDMi 0.289840659915
>>> PDMi -0.499999220948
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999993
>>> PDMi -0.499999983364
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499998948747
>>> PDMi 0.5
>>> PDMi -0.49999898211
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499963628638
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999428971
>>> PDMi -0.499999999999
>>> PDMi -0.49999997946
>>> PDMi -0.499999990129
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.499999991722
>>> PDMi -0.499999919585
>>> PDMi -0.5
>>> PDMi -0.499999925333
>>> PDMi -0.499999999999
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.49999984737
>>> PDMi -0.499975993171
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.499956243149
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999988616
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.499999456338
>>> PDMi -0.499999928977
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi 0.499207328545
>>> PDMi -0.499999852278
>>> PDMi 0.499998819543
>>> PDMi -0.5
>>> PDMi -0.499999999999
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999879
>>> PDMi -0.499999220651
>>> PDMi -0.5
>>> PDMi -0.499999439392
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.499999999999
>>> PDMi 0.499999977555
>>> PDMi -0.5
>>> PDMi -0.49999998929
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.499999999373
>>> PDMi -0.5
>>> PDMi -0.499993227811
>>> PDMi -0.5
>>> PDMi -0.44621176183
>>> PDMi -0.499999999999
>>> PDMi -0.499999999923
>>> PDMi -0.5
>>> PDMi -0.499999999557
>>> PDMi -0.5
>>> PDMi -0.499999557658
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499985973877
>>> PDMi -0.0067166942219
>>> PDMi -0.499999923856
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999999984
>>> PDMi -0.499999957336
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999972
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999693469
>>> PDMi -0.499999995966
>>> PDMi -0.49998568967
>>> PDMi -0.499999915262
>>> PDMi -0.5
>>> PDMi -0.4999991454
>>> PDMi -0.499999980774
>>> PDMi -0.5
>>> PDMi -0.499999999982
>>> PDMi -0.5
>>> PDMi -0.499999999934
>>> PDMi 0.5
>>> PDMi 0.5
>>> PDMi -0.499998453691
>>> PDMi -0.5
>>> PDMi -0.499999999971
>>> PDMi -0.499999999236
>>> PDMi -0.499986278768
>>> PDMi -0.499999999999
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999996
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999985
>>> PDMi -0.5
>>> PDMi -0.499983175
>>> PDMi -0.499999999571
>>> PDMi -0.5
>>> PDMi -0.499961318395
>>> PDMi -0.499999999967
>>> PDMi -0.499999963548
>>> PDMi -0.499999868241
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.498167367643
>>> PDMi -0.499999248149
>>> PDMi 0.5
>>> PDMi -0.499999999999
>>> PDMi -0.495030299512
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999985
>>> PDMi -0.499999999701
>>> PDMi 0.5
>>> PDMi -0.499999999999
>>> PDMi -0.5
>>> PDMi -0.49999999857
>>> PDMi -0.499999999997
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499998655644
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999906028
>>> PDMi -0.499999999019
>>> PDMi -0.5
>>> PDMi -0.499904413499
>>> PDMi -0.499894247849
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999996
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999999997
>>> PDMi -0.5
>>> PDMi -0.499999999271
>>> PDMi -0.499999999933
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999982253
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi 0.5
>>> PDMi 0.5
>>> PDMi -0.49999943203
>>> PDMi -0.499999999999
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi 0.499997905599
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999665263
>>> PDMi -0.49999533077
>>> PDMi -0.499999999977
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999606747
>>> PDMi -0.499998775261
>>> PDMi -0.5
>>> PDMi 0.49999998915
>>> PDMi -0.49999999953
>>> PDMi 0.5
>>> PDMi 0.499999997907
>>> PDMi -0.499952290572
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999094
>>> PDMi -0.499983917169
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.49999999339
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999960005
>>> PDMi -0.499999999988
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999999998
>>> PDMi -0.499999998212
>>> PDMi -0.499999999983
>>> PDMi -0.499991997153
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi 0.5
>>> PDMi -0.499999999993
>>> PDMi 0.5
>>> PDMi 0.5
>>> PDMi -0.5
>>> PDMi -0.499999785899
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999508706
>>> PDMi -0.499999585196
>>> PDMi -0.499999980069
>>> PDMi -0.5
>>> PDMi 0.5
>>> PDMi -0.499999998596
>>> PDMi -0.5
>>> PDMi -0.5
>>> PDMi -0.499999996348
>>> PDMi 0.5
>> Confiança De moivre [1.0, 1.0]
