comparison_id,date,ip_address,voter_latitude,voter_longitude,study,question,chosen_id,chosen_latitude,chosen_longitude,chosen_pitch,chosen_heading,chosen_region_name,chosen_image_url,rejected_id,rejected_latitude,rejected_longitude,rejected_pitch,rejected_heading,rejected_region_name,rejected_image_url
80159,2013-05-20 05:33:43 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15351,34.129183,-116.39433,-3,188,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.129183%2C-116.39433&heading=188&pitch=-3&sensor=false,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false
80160,2013-05-20 05:33:50 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false,15351,34.129183,-116.39433,-3,188,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.129183%2C-116.39433&heading=188&pitch=-3&sensor=false
80161,2013-05-20 05:33:51 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false,15351,34.129183,-116.39433,-3,188,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.129183%2C-116.39433&heading=188&pitch=-3&sensor=false
80162,2013-05-20 05:33:51 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false,15351,34.129183,-116.39433,-3,188,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.129183%2C-116.39433&heading=188&pitch=-3&sensor=false
80163,2013-05-20 05:34:02 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15345,33.956303,-118.347773,0,53,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.956303%2C-118.347773&heading=53&pitch=0&sensor=false
80164,2013-05-20 05:34:18 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false
80165,2013-05-20 05:34:18 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false
80166,2013-05-20 05:34:23 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false
80167,2013-05-20 05:34:28 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false
80168,2013-05-20 05:34:28 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false
80169,2013-05-20 05:34:50 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15231,34.110159,-118.23251,-2,277,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.110159%2C-118.23251&heading=277&pitch=-2&sensor=false
80170,2013-05-20 05:34:50 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15231,34.110159,-118.23251,-2,277,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.110159%2C-118.23251&heading=277&pitch=-2&sensor=false
80171,2013-05-20 05:35:08 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15291,33.85825,-117.325085,-6,274,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.85825%2C-117.325085&heading=274&pitch=-6&sensor=false,15230,34.020342,-117.035269,0,205,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.020342%2C-117.035269&heading=205&pitch=0&sensor=false
80172,2013-05-20 05:35:11 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15291,33.85825,-117.325085,-6,274,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.85825%2C-117.325085&heading=274&pitch=-6&sensor=false,15230,34.020342,-117.035269,0,205,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.020342%2C-117.035269&heading=205&pitch=0&sensor=false
80173,2013-05-20 05:35:12 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15291,33.85825,-117.325085,-6,274,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.85825%2C-117.325085&heading=274&pitch=-6&sensor=false,15230,34.020342,-117.035269,0,205,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.020342%2C-117.035269&heading=205&pitch=0&sensor=false
80175,2013-05-20 05:35:28 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15341,33.029112,-117.122457,0,189,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.029112%2C-117.122457&heading=189&pitch=0&sensor=false,15323,32.786571,-116.827009,-2,287,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.786571%2C-116.827009&heading=287&pitch=-2&sensor=false
80177,2013-05-20 05:35:32 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15341,33.029112,-117.122457,0,189,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.029112%2C-117.122457&heading=189&pitch=0&sensor=false,15323,32.786571,-116.827009,-2,287,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.786571%2C-116.827009&heading=287&pitch=-2&sensor=false
80182,2013-05-20 05:35:49 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15232,33.959747,-116.953209,-13,103,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.959747%2C-116.953209&heading=103&pitch=-13&sensor=false,15301,34.09242,-118.338617,-8,26,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.09242%2C-118.338617&heading=26&pitch=-8&sensor=false
80183,2013-05-20 05:35:49 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15232,33.959747,-116.953209,-13,103,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.959747%2C-116.953209&heading=103&pitch=-13&sensor=false,15301,34.09242,-118.338617,-8,26,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.09242%2C-118.338617&heading=26&pitch=-8&sensor=false
80184,2013-05-20 05:35:52 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15232,33.959747,-116.953209,-13,103,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.959747%2C-116.953209&heading=103&pitch=-13&sensor=false,15301,34.09242,-118.338617,-8,26,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.09242%2C-118.338617&heading=26&pitch=-8&sensor=false
80185,2013-05-20 05:36:00 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15334,34.119746,-117.584771,0,159,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.119746%2C-117.584771&heading=159&pitch=0&sensor=false
80186,2013-05-20 05:36:13 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15287,32.652353,-116.854773,0,244,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.652353%2C-116.854773&heading=244&pitch=0&sensor=false,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false
80189,2013-05-20 05:36:30 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false
80190,2013-05-20 05:36:30 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false
80191,2013-05-20 05:36:45 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15298,34.285742,-119.323008,-4,131,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.285742%2C-119.323008&heading=131&pitch=-4&sensor=false,15328,33.772588,-116.474235,12,348,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.772588%2C-116.474235&heading=348&pitch=12&sensor=false
80192,2013-05-20 05:36:45 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15298,34.285742,-119.323008,-4,131,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.285742%2C-119.323008&heading=131&pitch=-4&sensor=false,15328,33.772588,-116.474235,12,348,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.772588%2C-116.474235&heading=348&pitch=12&sensor=false
80194,2013-05-20 05:36:54 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15229,34.125205,-118.2743,-2,157,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.125205%2C-118.2743&heading=157&pitch=-2&sensor=false
80195,2013-05-20 05:36:54 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15235,34.432794,-119.809875,5,91,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.432794%2C-119.809875&heading=91&pitch=5&sensor=false,15229,34.125205,-118.2743,-2,157,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.125205%2C-118.2743&heading=157&pitch=-2&sensor=false
80196,2013-05-20 05:37:10 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15344,34.022962,-118.493639,4,288,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.022962%2C-118.493639&heading=288&pitch=4&sensor=false
80197,2013-05-20 05:37:10 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15344,34.022962,-118.493639,4,288,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.022962%2C-118.493639&heading=288&pitch=4&sensor=false
80199,2013-05-20 05:37:27 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15348,34.0155,-117.798566,0,353,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.0155%2C-117.798566&heading=353&pitch=0&sensor=false,15293,32.757813,-116.960149,3,284,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.757813%2C-116.960149&heading=284&pitch=3&sensor=false
80202,2013-05-20 05:37:40 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false,15229,34.125205,-118.2743,-2,157,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.125205%2C-118.2743&heading=157&pitch=-2&sensor=false
80203,2013-05-20 05:37:41 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false,15229,34.125205,-118.2743,-2,157,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.125205%2C-118.2743&heading=157&pitch=-2&sensor=false
80206,2013-05-20 05:37:58 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15302,33.894453,-117.598031,-8,325,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.894453%2C-117.598031&heading=325&pitch=-8&sensor=false
80207,2013-05-20 05:37:58 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15302,33.894453,-117.598031,-8,325,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.894453%2C-117.598031&heading=325&pitch=-8&sensor=false
80208,2013-05-20 05:38:17 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false,15293,32.757813,-116.960149,3,284,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.757813%2C-116.960149&heading=284&pitch=3&sensor=false
80209,2013-05-20 05:38:17 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false,15293,32.757813,-116.960149,3,284,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.757813%2C-116.960149&heading=284&pitch=3&sensor=false
80211,2013-05-20 05:38:22 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false,15293,32.757813,-116.960149,3,284,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.757813%2C-116.960149&heading=284&pitch=3&sensor=false
80212,2013-05-20 05:38:22 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15308,33.740069,-117.823406,0,304,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.740069%2C-117.823406&heading=304&pitch=0&sensor=false,15293,32.757813,-116.960149,3,284,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.757813%2C-116.960149&heading=284&pitch=3&sensor=false
80213,2013-05-20 05:39:25 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false
80214,2013-05-20 05:39:29 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false
80215,2013-05-20 05:39:31 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false
80216,2013-05-20 05:39:32 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false
80217,2013-05-20 05:40:14 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false
80218,2013-05-20 05:40:18 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false
80219,2013-05-20 05:40:18 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15340,33.488541,-117.702968,7,297,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.488541%2C-117.702968&heading=297&pitch=7&sensor=false,15318,33.757161,-118.359181,-12,278,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.757161%2C-118.359181&heading=278&pitch=-12&sensor=false
80220,2013-05-20 05:40:41 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15334,34.119746,-117.584771,0,159,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.119746%2C-117.584771&heading=159&pitch=0&sensor=false,15230,34.020342,-117.035269,0,205,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.020342%2C-117.035269&heading=205&pitch=0&sensor=false
80221,2013-05-20 05:40:41 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15334,34.119746,-117.584771,0,159,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.119746%2C-117.584771&heading=159&pitch=0&sensor=false,15230,34.020342,-117.035269,0,205,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.020342%2C-117.035269&heading=205&pitch=0&sensor=false
80222,2013-05-20 05:40:55 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15348,34.0155,-117.798566,0,353,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.0155%2C-117.798566&heading=353&pitch=0&sensor=false,15233,33.820797,-117.993388,0,318,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.820797%2C-117.993388&heading=318&pitch=0&sensor=false
80223,2013-05-20 05:40:55 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15348,34.0155,-117.798566,0,353,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=34.0155%2C-117.798566&heading=353&pitch=0&sensor=false,15233,33.820797,-117.993388,0,318,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.820797%2C-117.993388&heading=318&pitch=0&sensor=false
80224,2013-05-20 05:41:09 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15323,32.786571,-116.827009,-2,287,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.786571%2C-116.827009&heading=287&pitch=-2&sensor=false
80225,2013-05-20 05:41:09 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15323,32.786571,-116.827009,-2,287,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=32.786571%2C-116.827009&heading=287&pitch=-2&sensor=false
80226,2013-05-20 05:41:21 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false,15336,33.981604,-117.31366,-3,23,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.981604%2C-117.31366&heading=23&pitch=-3&sensor=false
80227,2013-05-20 05:41:21 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15349,33.677327,-115.227087,-20,1,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.677327%2C-115.227087&heading=1&pitch=-20&sensor=false,15336,33.981604,-117.31366,-3,23,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.981604%2C-117.31366&heading=23&pitch=-3&sensor=false
80229,2013-05-20 05:41:37 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15336,33.981604,-117.31366,-3,23,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.981604%2C-117.31366&heading=23&pitch=-3&sensor=false
80230,2013-05-20 05:41:37 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15336,33.981604,-117.31366,-3,23,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.981604%2C-117.31366&heading=23&pitch=-3&sensor=false
80232,2013-05-20 05:41:44 UTC,173.58.204.68,33.53,-117.1035,aesthetics-of-southern-california-locations,Which Southern California location is more aesthetically pleasing?,15307,33.694023,-117.757899,0,81,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.694023%2C-117.757899&heading=81&pitch=0&sensor=false,15336,33.981604,-117.31366,-3,23,Southern California,http://maps.googleapis.com/maps/api/streetview?size=470x306&location=33.981604%2C-117.31366&heading=23&pitch=-3&sensor=false
