choice	age_cat	gender	income	d_swidth	d_mvcars	d_pcars	d_trees	d_mvciclyst	d_lands	d_bid	d_bheig	d_dbuild	d_people	d_graff	bair_cat
0	adulto	masculino	media baixa	20.6428571429	1.5	-5	1.2	0	2.42857142857	-0.0526315789499998	-0.176877762084079	-2	-3.33333333333	-1	cat_cen
0	adulto	masculino	media baixa	-0.690476190400002	0.5	1	1	0	-0.57142857143	-1.05263157895	0.509013647487858	0	0.88888888889	0	mesmo
1	adulto	masculino	media baixa	12.2374517375	3.5	-9	4.27777777778	0	1.93626373626	-2.719298245617	-3.70043971814109	-7	-3.33333333333	-1	mesmo
1	adulto	masculino	media baixa	0.2612612613	2	-11	0.27777777778	0	0.75769230769	-0.666666666667	-4.4262647547021	-4.5	-0.6	-1	mesmo
1	adulto	masculino	media baixa	7.5945945946	4	-0.363636363636	4.27777777778	0	1.5924380704	0.333333333333	-3.4594316186373	-8	-11	0	cen_lib
0	adulto	masculino	media baixa	-11.9761904762	-1.5	-2	-4	0	-1.17857142857	2.05263157895	-0.725825036561006	2.5	2.73333333333	0	mesmo
0	adulto	masculino	media baixa	-4.6428571429	0.5	8.636363636364	0	0	-0.34382566586	3.05263157895	0.241008099503795	-1	-7.66666666667	1	cen_lib
0	adulto	masculino	media baixa	7.3333333333	2	10.636363636364	4	0	0.83474576271	1	0.966833136064801	-3.5	-10.4	1	cen_lib
1	jovem	masculino	media baixa	-18.6666666667	0	2	-5	0	0.75	2	2.29956028185891	5	4.6	0	cen_cat
1	jovem	masculino	media baixa	-15.6666666667	1	-1	-5	0	0.25	3	2.12553088208386	4.25	4.6	0	cen_cat
1	jovem	masculino	media baixa	-1	1	2	1	0	1.58333333333	3	2.02017788194169	1.5	4.6	0	cen_lib
0	jovem	masculino	media baixa	3	1	-3	0	0	-0.5	1	-0.174029399775049	-0.75	0	0	mesmo
0	jovem	masculino	media baixa	17.6666666667	1	0	6	0	0.83333333333	1	-0.279382399917214	-3.5	0	0	cat_lib
0	jovem	masculino	media baixa	14.6666666667	0	3	6	0	1.33333333333	0	-0.105353000142165	-2.75	0	0	cat_lib
1	jovem	masculino	media baixa	-10.4	2.9538461538462	1.67692307692	0	1	1.84782608696	1	0.932885804141463	-0.83333333333	2.552380952381	0	cen_lib
1	jovem	masculino	media baixa	-14.9	3	5	0	1	0.2	1	0.932885804141463	-1	0.93333333333	0	cen_lib
1	jovem	masculino	media baixa	-18.9	2.152173913043	2.52173913043	0	1	0.2	0	-0.308122295362331	-1	2.6	0	mesmo
0	jovem	masculino	media baixa	-4.5	0.0461538461538	3.32307692308	0	0	-1.64782608696	0	0	-0.16666666667	-1.619047619051	0	mesmo
0	jovem	masculino	media baixa	-8.5	-0.8016722408032	0.84481605351	0	0	-1.64782608696	-1	-1.24100809950379	-0.16666666667	0.047619047619	0	lib_cen
0	jovem	masculino	media baixa	-4	-0.847826086957	-2.47826086957	0	0	0	-1	-1.24100809950379	0	1.66666666667	0	lib_cen
1	jovem	masculino	media baixa	12.6666666667	1.7	-3.7	5	0	0.44347826087	0	2.39377837990704	1	0.666666666667	-1	mesmo
1	jovem	masculino	media baixa	-8.6666666666	0	-13	5	0	1.00769844436	-2	2.40920842047665	-4.2	-2.583333333333	0	mesmo
1	jovem	masculino	media baixa	-14.8787878788	2	0.75	-2	0	-0.55652173913	-1	3.16077556435099	0	-0.333333333333	0	cen_cat
0	jovem	masculino	media baixa	-21.3333333333	-1.7	-9.3	0	0	0.56422018349	-2	0.0154300405696066	-5.2	-3.25	1	mesmo
0	jovem	masculino	media baixa	-27.5454545455	0.3	4.45	-7	0	-1	-1	0.766997184443951	-1	-1	1	cen_cat
0	jovem	masculino	media baixa	-6.2121212122	2	13.75	-7	0	-1.56422018349	1	0.751567143874344	4.2	2.25	0	cen_cat
1	jovem	masculino	media baixa	5	-0.0461538461538	-3.32307692308	3	0	1.64782608696	0	0.471305718925589	0.66666666667	-0.047619047619	0	mesmo
1	jovem	masculino	media baixa	-14.5454545455	0	-0.25	-4	0	-1	-1	0.143145670329199	0.5	-1	0	lib_cat
1	jovem	masculino	media baixa	3	-1	-4	3	0	0	0	0.407175381505873	1.75	-0.166666666667	-1	lib_cen
0	jovem	masculino	media baixa	-19.5454545455	0.0461538461538	3.07307692308	-7	0	-2.64782608696	-1	-0.32816004859639	-0.16666666667	-0.952380952381	0	lib_cat
0	jovem	masculino	media baixa	-2	-0.9538461538462	-0.67692307692	0	0	-1.64782608696	0	-0.0641303374197157	1.08333333333	-0.119047619048	-1	lib_cen
0	jovem	masculino	media baixa	17.5454545455	-1	-3.75	7	0	1	1	0.264029711176674	1.25	0.833333333333	-1	cat_cen
1	adulto	masculino	media	24.8	4	6	-1	0	1.66666666667	0	0.648183481011124	1.64285714286	8	0	cen_cat
1	adulto	masculino	media	16	4	6	1	0	1	0	0.648183481011124	1	8	-1	mesmo
1	adulto	masculino	media	22	4	5	3	0	1	-2	0.200724504039902	1.25	7	-1	mesmo
0	adulto	masculino	media	-8.8	0	0	2	0	-0.66666666667	0	0	-0.64285714286	0	-1	cat_cen
0	adulto	masculino	media	-2.8	0	-1	4	0	-0.66666666667	-2	-0.447458976971221	-0.39285714286	-1	-1	cat_cen
0	adulto	masculino	media	6	0	-1	2	0	0	-2	-0.447458976971221	0.25	-1	0	mesmo
1	adulto	masculino	media	-0.289473684199997	-0.5	12	-2.5	0	0.21428571429	-5	0	-1	1	0	cen_lib
1	adulto	masculino	media	-1.7894736842	-9	8.05555555556	0	0	0.04761904762	-2	-1.49476469174958	1	-1.6	0	mesmo
1	adulto	masculino	media	-3.12280701749999	-2	-2	4	0	1.27850589778	-1	-1.07972719247073	-3.2	-2.25	0	mesmo
0	adulto	masculino	media	-1.5	-8.5	-3.94444444444	2.5	0	-0.16666666667	3	-1.49476469174958	2	-2.6	0	lib_cen
0	adulto	masculino	media	-2.8333333333	-1.5	-14	6.5	0	1.06422018349	4	-1.07972719247073	-2.2	-3.25	0	lib_cen
0	adulto	masculino	media	-1.3333333333	7	-10.05555555556	4	0	1.23088685016	1	0.415037499278844	-4.2	-0.65	0	mesmo
1	adulto	masculino	media	-12	0.5	-4	1	1	0	4.35	0.139403056669213	3.25	7.833333333333	-1	mesmo
1	adulto	masculino	media	-61	-1.5	-3	-10	1	-0.66666666667	2.35	0.0191088229515008	-2.68421052632	7	0	cen_cat
1	adulto	masculino	media	-29	1.166666666667	-1	0.4	-2	-0.1	3.35	0.270647589947465	2	5.25	0	cen_cat
0	adulto	masculino	media	-49	-2	1	-11	0	-0.66666666667	-2	-0.120294233717712	-5.93421052632	-0.833333333333	1	cen_cat
0	adulto	masculino	media	-17	0.666666666667	3	-0.6	-3	-0.1	-1	0.131244533278253	-1.25	-2.583333333333	1	cen_cat
0	adulto	masculino	media	32	2.666666666667	2	10.4	-3	0.56666666667	1	0.251538766995965	4.68421052632	-1.75	0	mesmo
1	adulto	masculino	media	-1.5	-0.0625	-0.44166666667	2.20833333333	-1.08333333333	0.125	0	-0.932885804141463	0.66666666667	-1.4	0	mesmo
1	adulto	masculino	media	11.5	0	0.6	2.20833333333	-1	0.83333333333	0	-0.0995356735491657	-1.5	0.266666666667	0	mesmo
1	adulto	masculino	media	3.5	0	-9	1.20833333333	0	1.25	0	-1.44745897697122	1.37037037037	-0.4	0	lib_cen
0	adulto	masculino	media	13	0.0625	1.04166666667	0	0.0833333333299999	0.70833333333	0	0.833350130592298	-2.16666666667	1.666666666667	0	mesmo
0	adulto	masculino	media	5	0.0625	-8.55833333333	-1	1.08333333333	1.125	0	-0.514573172829758	0.7037037037	1	0	lib_cen
0	adulto	masculino	media	-8	0	-9.6	-1	1	0.41666666667	0	-1.34792330342206	2.87037037037	-0.666666666667	0	lib_cen
1	adulto	masculino	media	-6	0.145454545455	1.87272727273	-2.9411764705882	0.745454545455	-0.98387096774	1	-0.192645077942396	1.5	8.98484848487	-1	mesmo
1	adulto	masculino	media	-9.3333333333	0.145454545455	1.27272727273	-3.1495098039182	0.745454545455	-2.35887096774	1	0.347923303420307	1.5	10.2181818182	0	cen_lib
1	adulto	masculino	media	1.3333333334	0.145454545455	2.87272727273	-2.9411764705882	0.745454545455	-2.04135271956	0	0.125530882087606	2.5	10.8181818182	-1	cen_lib
0	adulto	masculino	media	-3.3333333333	0	-0.6	-0.20833333333	0	-1.375	0	0.540568381362703	0	1.23333333333	1	cen_lib
0	adulto	masculino	media	7.3333333334	0	1	0	0	-1.05748175182	-1	0.318175960030002	1	1.83333333333	0	cen_lib
0	adulto	masculino	media	10.6666666667	0	1.6	0.20833333333	0	0.31751824818	-1	-0.222392421332701	1	0.6	-1	mesmo
1	adulto	masculino	media	14	2.9538461538462	0.67692307692	6	0	2.48115942029	5	2.52356195605701	3.16666666667	3.827380952381	0	cen_lib
1	adulto	masculino	media	-37	0	1	-5	0	0.16666666666	3	2.33913738491959	-1.68421052632	2.875	0	cen_cat
1	adulto	masculino	media	5.5	3	2	3	0	1.33333333333	4.47619047619	2.28255385655322	4	3.875	0	cen_lib
0	adulto	masculino	media	-51	-2.9538461538462	0.32307692308	-11	0	-2.31449275363	-2	-0.184424571137427	-4.85087719299	-0.952380952381	0	lib_cat
0	adulto	masculino	media	-8.5	0.0461538461538	1.32307692308	-3	0	-1.14782608696	-0.52380952381	-0.241008099503795	0.83333333333	0.047619047619	0	mesmo
0	adulto	masculino	media	42.5	3	1	8	0	1.16666666667	1.47619047619	-0.0565835283663674	5.68421052632	1	0	cat_lib
1	adulto	masculino	media	19.6666666667	1	0	6	-0.5	0.5	1	-0.174029399775049	-1.25	-1	0	mesmo
1	adulto	masculino	media	13.6666666667	1	-0.428571428571	4.88235294118	0	1.5	0	-0.62148837674627	-4	-8	0	cat_lib
1	adulto	masculino	media	15.1666666667	0.9166666666667	0	1	0	0	0.619047619048	-0.174029399775049	-3	-2	0	cat_lib
0	adulto	masculino	media	-6	0	-0.428571428571	-1.11764705882	0.5	1	-1	-0.447458976971221	-2.75	-7	0	cat_lib
0	adulto	masculino	media	-4.5	-0.0833333333333	0	-5	0.5	-0.5	-0.380952380952	0	-1.75	-1	0	cat_lib
0	adulto	masculino	media	1.5	-0.0833333333333	0.428571428571	-3.88235294118	0	-1.5	0.619047619048	0.447458976971221	1	6	0	mesmo
1	adulto	masculino	media	0	0.354838709677	10.6774193548	-0.333333333333	0.0967741935484	0.85039370079	0	-0.564942126839895	0.5	-0.93333333333	0	cen_cat
1	adulto	masculino	media	-1.1666666667	0.354838709677	9.6774193548	-5	0.0967741935484	-1.14960629921	-0.333333333333	1.81483004261975	2.25	0.4	0	cen_lib
1	adulto	masculino	media	2.3064516129	0.249575551782	10.282682512695	-5	-0.3505942275046	-1.14960629921	0	1.78883483408681	-1.5	-0.6	0	cen_cat
0	adulto	masculino	media	-1.1666666667	0	-1	-4.666666666667	0	-2	-0.333333333333	2.37977216945965	1.75	1.33333333333	0	cat_lib
0	adulto	masculino	media	2.3064516129	-0.105263157895	-0.394736842105	-4.666666666667	-0.447368421053	-2	0	2.3537769609267	-2	0.33333333333	0	mesmo
0	adulto	masculino	media	3.4731182796	-0.105263157895	0.605263157895	0	-0.447368421053	0	0.333333333333	-0.0259952085329442	-3.75	-1	0	lib_cat
1	adulto	masculino	media	4.4492753624	0	2.25	-1	0	0.75	-3	-0.945552215977623	0.46666666667	-1.19230769231	0	cat_lib
1	adulto	masculino	media	11.7826086957	-1.33333333333	-4.41666666667	-1	-0.833333333333	0.16666666667	-1	-0.637429920615292	-0.0333333333299999	-0.833333333333	0	cat_cen
1	adulto	masculino	media	-0.217391304300001	-0.5	3.25	1	0	0.66666666667	0	-0.245112497836531	1.46666666667	0	0	mesmo
0	adulto	masculino	media	7.3333333333	-1.33333333333	-6.66666666667	0	-0.833333333333	-0.58333333333	2	0.308122295362331	-0.5	0.358974358977	0	lib_cen
0	adulto	masculino	media	-4.6666666667	-0.5	1	2	0	-0.0833333333300001	3	0.700439718141092	1	1.19230769231	0	lib_cat
0	adulto	masculino	media	-12	0.83333333333	7.66666666667	2	0.833333333333	0.5	1	0.392317422778761	1.5	0.833333333333	0	cen_cat
1	adulto	masculino	media	-1.2095238095	-1.9	-5.566666666667	-1	0	0.375	-4	0	-3.5	-1.75	0	cat_cen
1	adulto	masculino	media	10.1904761905	-1	-1.666666666667	-1	0	0.125	-3	-2.12553088208386	-5	-4.6	0	cat_cen
1	adulto	masculino	media	-2.1428571428	-2	-10.666666666667	-4	0	0.625	-1	-0.966833136064801	-3.5	-0.6	-1	cat_cen
0	adulto	masculino	media	11.4	0.9	3.9	0	0	-0.25	1	-2.12553088208386	-1.5	-2.85	0	mesmo
0	adulto	masculino	media	-0.933333333299998	-0.1	-5.1	-3	0	0.25	3	-0.966833136064801	0	1.15	-1	mesmo
0	adulto	masculino	media	-12.3333333333	-1	-9	-3	0	0.5	2	1.15869774601906	1.5	4	-1	mesmo
1	adulto	masculino	media	-1	-1.24390243902	-3.36991869918	-1.2	-2.39024390244	1.55	0	0	-1.16666666667	-2	0	cat_lib
1	adulto	masculino	media	2.6666666667	-1	0.16666666667	-3.2	0	0	-0.666666666667	-0.295455883526171	-1.66666666667	0	0	mesmo
1	adulto	masculino	media	18.8	0	1.16666666667	-1.2	0	1.66666666667	0	0	-1.02380952381	0	0	mesmo
0	adulto	masculino	media	3.6666666667	0.24390243902	3.53658536585	-2	2.39024390244	-1.55	-0.666666666667	-0.295455883526171	-0.5	2	0	lib_cat
0	adulto	masculino	media	19.8	1.24390243902	4.53658536585	0	2.39024390244	0.11666666667	0	0	0.14285714286	2	0	lib_cat
0	adulto	masculino	media	16.1333333333	1	1	2	0	1.66666666667	0.666666666667	0.295455883526171	0.64285714286	0	0	mesmo
1	adulto	masculino	media	3.4666666667	3.15384615385	3.92307692308	-2.66666666667	0	2	-0.333333333333	0.825970600224951	-1.33333333333	0.0833333333333	0	cen_lib
1	adulto	masculino	media	-3.2	2.15384615385	5.52307692308	-2.49019607843	0	1.5	0	0.285402218862249	0	0.0833333333333	0	cen_cat
1	adulto	masculino	media	-1.7	3.0705128205167	5.92307692308	-0.66666666667	0	1	-0.380952380952	0.825970600224951	-0.33333333333	-1.9166666666667	0	cen_lib
0	adulto	masculino	media	-6.6666666667	-1	1.6	0.17647058824	0	-0.5	0.333333333333	-0.540568381362703	1.33333333333	0	0	lib_cat
0	adulto	masculino	media	-5.1666666667	-0.0833333333333	2	2	0	-1	-0.047619047619	0	1	-2	0	mesmo
0	adulto	masculino	media	1.5	0.9166666666667	0.4	1.82352941176	0	-0.5	-0.380952380952	0.540568381362703	-0.33333333333	-2	0	cat_lib
1	adulto	masculino	media	13.8529411765	-4	1.5	4	-2	-1	2	0.540568381362703	-2	-2.357142857143	0	cat_lib
1	adulto	masculino	media	30	0	1.5	5	0	-1.25	-1	-1.58496250072116	-3	-4.457142857143	0	cat_cen
1	adulto	masculino	media	25.4736842105	1	3.4090909090909	3	-0.272727272727	0	0.95238095238	-0.20945336562895	0	-4.523809523813	0	cat_lib
0	adulto	masculino	media	16.1470588235	4	0	1	2	-0.25	-3	-2.12553088208386	-1	-2.1	0	lib_cen
0	adulto	masculino	media	11.620743034	5	1.9090909090909	-1	1.727272727273	1	-1.04761904762	-0.750021746991653	2	-2.16666666667	0	mesmo
0	adulto	masculino	media	-4.5263157895	1	1.9090909090909	-2	-0.272727272727	1.25	1.95238095238	1.37550913509221	3	-0.0666666666700007	0	cen_lib
1	adulto	masculino	media	11.3333333333	4	5	0	0	1.375	0	0.107615099648421	0	6.16666666667	-1	mesmo
1	adulto	masculino	media	1.3333333333	4	-5.5	-4	0	1	0	0.648183481011124	2.5	6	0	cen_cat
1	adulto	masculino	media	7.5	3.5	6	-3.5	0	0.5	-6	0.648183481011124	-1	8	0	cen_lib
0	adulto	masculino	media	-10	0	-10.5	-4	0	-0.375	0	0.540568381362703	2.5	-0.16666666667	1	cen_cat
0	adulto	masculino	media	-3.8333333333	-0.5	1	-3.5	0	-0.875	-6	0.540568381362703	-1	1.83333333333	1	cen_lib
0	adulto	masculino	media	6.1666666667	-0.5	11.5	0.5	0	-0.5	-6	0	-3.5	2	0	cat_lib
1	adulto	masculino	media	-0.799999999999997	-5	2	5	-2	1.25	-2.33333333333	-0.52083216330144	-5	-2.76666666667	0	mesmo
1	adulto	masculino	media	3.2	-0.0212765957447	3.170212765957	-0.6	0	2.16532258065	-1.66666666667	-0.0326415516782008	-1.30434782609	-0.863636363636	0	mesmo
1	adulto	masculino	media	7.2	0	3.636363636364	5	0	1.33474576271	0	0.0641303374197157	-4	-11	0	mesmo
0	adulto	masculino	media	4	4.9787234042553	1.170212765957	-5.6	2	0.91532258065	0.66666666666	0.48819061162324	3.69565217391	1.903030303034	0	mesmo
0	adulto	masculino	media	8	5	1.636363636364	0	2	0.0847457627099999	2.33333333333	0.584962500721156	1	-8.23333333333	0	mesmo
0	adulto	masculino	media	4	0.0212765957447	0.466150870407	5.6	0	-0.83057681794	1.66666666667	0.0967718890979166	-2.69565217391	-10.136363636364	0	mesmo
1	adulto	masculino	media	-7.4666666667	-1.16666666667	-3.33333333333	7	-1.66666666667	0.43577981651	-1.666666666667	-0.788495894806288	-6	-5.4	0	lib_cen
1	adulto	masculino	media	-3.8666666667	-0.487179487179	1.358974358974	7	-0.25641025641	0.5	-1.666666666667	-0.825970600224951	-1	-12	0	lib_cen
1	adulto	masculino	media	-12.6666666667	-0.5	2	5	0	-0.83333333333	0.333333333333	-0.540568381362703	2	0	0	lib_cat
0	adulto	masculino	media	3.6	0.679487179491	4.692307692304	0	1.41025641026	0.0642201834899998	0	-0.0374747054186635	5	-6.6	0	mesmo
0	adulto	masculino	media	-5.2	0.66666666667	5.33333333333	-2	1.66666666667	-1.26911314984	2	0.247927513443585	8	5.4	0	cen_cat
0	adulto	masculino	media	-8.8	-0.012820512821	0.641025641026	-2	0.25641025641	-1.33333333333	2	0.285402218862249	3	12	0	cen_cat
1	adulto	masculino	media	0.210526315800003	-0.0212765957447	11.170212765957	-1.6	0	1.62960829494	-0.66666666667	-0.0967718890979166	-0.30434782609	0.136363636364	0	cen_lib
1	adulto	masculino	media	4.6842105263	0	11.9090909090909	1	-0.272727272727	0.71428571429	-0.04761904762	-0.750021746991653	2	-3.66666666667	0	cen_lib
1	adulto	masculino	media	6.2105263158	0	10	3	0	2.71428571429	0	-0.540568381362703	3	1	0	cen_cat
0	adulto	masculino	media	4.4736842105	0.0212765957447	0.7388781431339	2.6	-0.272727272727	-0.91532258065	0.61904761905	-0.653249857893736	2.30434782609	-3.803030303034	0	mesmo
0	adulto	masculino	media	6	0.0212765957447	-1.170212765957	4.6	0	1.08467741935	0.66666666667	-0.443796492264786	3.30434782609	0.863636363636	0	lib_cat
0	adulto	masculino	media	1.5263157895	0	-1.9090909090909	2	0.272727272727	2	0.04761904762	0.20945336562895	1	4.66666666667	0	lib_cat
1	adulto	masculino	media	-1	2.3829787234	9.6808510638	-5	1.23404255319	0	5.999999999997	1.60665757182047	4.75	4	0	cen_lib
1	adulto	masculino	media	4.4666666667	1.895799236221	10.039825422774	0	0.97763229678	2	4.33333333333	0.780686971595523	2	-8	0	mesmo
1	adulto	masculino	media	1.6666666667	2.3829787234	10.569739952689	-7	1.23404255319	0	6.33333333333	1.60665757182047	3	4	0	cen_lib
0	adulto	masculino	media	5.4666666667	-0.487179487179	0.358974358974	5	-0.25641025641	2	-1.666666666667	-0.825970600224951	-2.75	-12	0	lib_cen
0	adulto	masculino	media	2.6666666667	0	0.888888888889	-2	0	0	0.333333333333	0	-1.75	0	0	mesmo
0	adulto	masculino	media	-2.8	0.487179487179	0.529914529915	-7	0.25641025641	-2	2	0.825970600224951	1	12	0	cen_lib
1	adulto	masculino	media	1.8888888889	-2	2	0.7	-2	2	-3	-0.0443941193584534	-3.5	-3	0	cat_lib
1	adulto	masculino	media	4	0	0	0.7	0	1.5	-1	0.0931094043914813	1.75	-0.142857142857	0	cat_lib
1	adulto	masculino	media	1.6	-1.9	-2.9	1.2	0	1	-4	0.540568381362703	1	-1.75	0	cat_cen
0	adulto	masculino	media	2.1111111111	2	-2	0	2	-0.5	2	0.137503523749935	5.25	2.857142857143	0	mesmo
0	adulto	masculino	media	-0.288888888899997	0.1	-4.9	0.5	2	-1	-1	0.584962500721156	4.5	1.25	0	lib_cen
0	adulto	masculino	media	-2.4	-1.9	-2.9	0.5	0	-0.5	-3	0.447458976971221	-0.75	-1.607142857143	0	lib_cen
1	adulto	masculino	media	-13.7333333333	3	5	-3	1	-0.3	0.055555555556	0.392317422778761	-1	1.6	0	cen_cat
1	adulto	masculino	media	-41.4	2	1.5	-6	1	0.2	-1	0.392317422778761	0	2.457142857143	0	cen_cat
1	adulto	masculino	media	-18.9	2.152173913043	2.52173913043	0	1	0.2	0	-0.308122295362331	-1	2.6	0	mesmo
0	adulto	masculino	media	-27.6666666667	-1	-3.5	-3	0	0.5	-1.055555555556	0	1	0.857142857143	0	mesmo
0	adulto	masculino	media	-5.1666666667	-0.847826086957	-2.47826086957	3	0	0.5	-0.055555555556	-0.700439718141092	0	1	0	cat_cen
0	adulto	masculino	media	22.5	0.152173913043	1.02173913043	6	0	0	1	-0.700439718141092	-1	0.142857142857	0	cat_cen
1	adulto	feminino	baixa	-1.1666666667	-0.847826086957	-1.47826086957	2	0	-1	-1	-1	2	0	0	cat_cen
1	adulto	feminino	baixa	17.3333333333	-1.5	1	1	-1	-1	-4.35	0.0374747054148665	0	-8	0	cat_cen
1	adulto	feminino	baixa	0.5333333333	-1.16666666667	-4.33333333333	2	-1.66666666667	-0.0642201834899998	-2	-0.547487795302493	-5	-5.4	0	cat_cen
0	adulto	feminino	baixa	18.5	-0.652173913043	2.47826086957	-1	-1	0	-3.35	1.03747470541487	-2	-8	0	mesmo
0	adulto	feminino	baixa	1.7	-0.318840579713	-2.85507246376	0	-1.66666666667	0.93577981651	-1	0.452512204697507	-7	-5.4	0	mesmo
0	adulto	feminino	baixa	-16.8	0.33333333333	-5.33333333333	1	-0.66666666667	0.93577981651	2.35	-0.58496250071736	-5	2.6	0	mesmo
1	jovem	feminino	media	-18.5	0.652173913043	-2.47826086957	1	1	0	3.35	-1.03747470541487	2	8	0	mesmo
1	jovem	feminino	media	-17.3333333333	1.5	-1	-1	1	1	4.35	-0.0374747054148665	0	8	0	cen_cat
1	jovem	feminino	media	-16.8	0.33333333333	-5.33333333333	1	-0.66666666667	0.93577981651	2.35	-0.58496250071736	-5	2.6	0	mesmo
0	jovem	feminino	media	1.1666666667	0.847826086957	1.47826086957	-2	0	1	1	1	-2	0	0	cen_cat
0	jovem	feminino	media	1.7	-0.318840579713	-2.85507246376	0	-1.66666666667	0.93577981651	-1	0.452512204697507	-7	-5.4	0	mesmo
0	jovem	feminino	media	0.5333333333	-1.16666666667	-4.33333333333	2	-1.66666666667	-0.0642201834899998	-2	-0.547487795302493	-5	-5.4	0	cat_cen
1	adulto	masculino	media	6	0.854545454545	-1.87272727273	2.9411764705882	-0.745454545455	1.35887096774	-1	-0.347923303420307	-2.5	-10.8181818182	0	cat_cen
1	adulto	masculino	media	2	-1	0	-2	0	-0.44347826087	0	-3.48893561294738	0	-0.666666666667	0	cat_cen
1	adulto	masculino	media	-0.666666666599994	1	0	-1	0	-0.25	-3	-1.24100809950379	0	-1.19230769231	0	cat_lib
0	adulto	masculino	media	-4	-1.854545454545	1.87272727273	-4.9411764705882	0.745454545455	-1.80234922861	1	-3.14101230952707	2.5	10.151515151533	0	mesmo
0	adulto	masculino	media	-6.6666666666	0.145454545455	1.87272727273	-3.9411764705882	0.745454545455	-1.60887096774	-2	-0.893084796083488	2.5	9.62587412589	0	cen_lib
0	adulto	masculino	media	-2.6666666666	2	0	1	0	0.19347826087	-3	2.24792751344359	0	-0.525641025643	0	cen_lib
1	adulto	feminino	baixa	24.4	0	-3	0.4	-1	-0.7	0	-0.932885804141463	5	-1.37777777778	0	lib_cen
1	adulto	feminino	baixa	13.3333333333	2	-8	-0.6	0	0.5	-1	-0.750021746991653	1	-3	-1	lib_cen
1	adulto	feminino	baixa	9.6	3	0	0.4	0	-0.875	1	-0.932885804141463	1.5	-4.77777777778	0	mesmo
0	adulto	feminino	baixa	-11.0666666667	2	-5	-1	1	1.2	-1	0.182864057149811	-4	-1.62222222222	-1	mesmo
0	adulto	feminino	baixa	-14.8	3	3	0	1	-0.175	1	0	-3.5	-3.4	0	cen_lib
0	adulto	feminino	baixa	-3.7333333333	1	8	1	0	-1.375	2	-0.182864057149811	0.5	-1.77777777778	1	cen_lib
1	adulto	feminino	baixa	11	0	0	1.5	-2	2.04850746269	0.333333333333	-0.19664700850189	-4.25	-4.857142857143	0	lib_cen
1	adulto	feminino	baixa	-11.3333333333	-2.44444444444	0.44444444444	-4.16666666667	0	-0.5	1	-0.485426827170242	-1.38636363636	0.142857142857	0	lib_cen
1	adulto	feminino	baixa	8	-1	-1	1.5	0	0.5	1	0.383328639551506	1	-0.02380952381	-1	lib_cen
0	adulto	feminino	baixa	-22.3333333333	-2.44444444444	0.44444444444	-5.66666666667	2	-2.54850746269	0.666666666667	-0.288779818668352	2.86363636364	5	0	mesmo
0	adulto	feminino	baixa	-3	-1	-1	0	2	-1.54850746269	0.666666666667	0.579975648053396	5.25	4.833333333333	-1	mesmo
0	adulto	feminino	baixa	19.3333333333	1.44444444444	-1.44444444444	5.66666666667	0	1	0	0.868755466721748	2.38636363636	-0.166666666667	-1	mesmo
1	adulto	feminino	baixa	-3.5	1	-2	2.25	0	3	-1	-0.142019004872428	4.5	0	0	mesmo
1	adulto	feminino	baixa	-9.5	1	-1.6	0.0416666666699999	0	0	0	0.398549376490275	1.5	-0.6	0	cat_lib
1	adulto	feminino	baixa	-5.5	1	-0.428571428571	2.13235294118	0	2	-1	-0.0489096004809464	1.5	-8	0	cat_lib
0	adulto	feminino	baixa	-6	0	0.4	-2.20833333333	0	-3	1	0.540568381362703	-3	-0.6	0	cat_lib
0	adulto	feminino	baixa	-2	0	1.571428571429	-0.11764705882	0	-1	0	0.0931094043914813	-3	-8	0	cat_lib
0	adulto	feminino	baixa	4	0	1.171428571429	2.09068627451	0	2	-1	-0.447458976971221	0	-7.4	0	mesmo
1	jovem	feminino	media	7.5945945946	4	0	2.27777777778	0	1.25769230769	0.333333333333	-4.33628338786443	-8	0	-1	cen_cat
1	jovem	feminino	media	6.92792792789999	4	-1	1.27777777778	0	1.88269230769	0.333333333333	-4	-5	-1.83333333333	-1	mesmo
1	jovem	feminino	media	4.92792792789999	4	-1	-0.72222222222	0	0.50769230769	0	-3.4594316186373	-3.25	0	0	cen_lib
0	jovem	feminino	media	-0.666666666700003	0	-1	-1	0	0.625	0	0.336283387864432	3	-1.83333333333	0	cat_cen
0	jovem	feminino	media	-2.6666666667	0	-1	-3	0	-0.75	-0.333333333333	0.876851769227135	4.75	0	1	cat_lib
0	jovem	feminino	media	-2	0	0	-2	0	-1.375	-0.333333333333	0.540568381362703	1.75	1.83333333333	1	cen_lib
1	adulto	feminino	baixa	-0.416666666699999	1.5	4.5	-4	0	0.0416666666699999	0	1.71049338280501	1.5	0	0	cen_lib
1	adulto	feminino	baixa	-14	-2	-1	-1	0	-0.33333333333	0	1.06230990179389	1	-8	0	mesmo
1	adulto	feminino	baixa	-10	-3	3	2	-2	0.66666666667	-2.33333333333	1.12553088208386	-3	-2.76666666667	0	cen_lib
0	adulto	feminino	baixa	-13.5833333333	-3.5	-5.5	3	0	-0.375	0	-0.648183481011124	-0.5	-8	0	lib_cen
0	adulto	feminino	baixa	-9.5833333333	-4.5	-1.5	6	-2	0.625	-2.33333333333	-0.584962500721156	-4.5	-2.76666666667	0	mesmo
