25   28   67   30   -0.394736842105263
25   29   67   25   -10.7376024004548
25   30   67   21   -3.25
25   31   67   36   -0.63601105719662
25   32   67   7   -12
25   33   67   37   -1
25   34   67   27   -0.25
25   35   67   64   -1.6
25   36   67   35   -2.13018499355184
25   37   67   38   -0.245983357517394
25   38   67   43   -0.105895515358759
25   39   67   13   -14.6705157275196
25   40   67   41   -10.6774193548387
25   41   67   62   -9.65042009577068
25   42   67   53   -1
25   43   67   63   -0.884698898973283
25   44   67   22   -0.265152092018294
25   45   67   66   -1.16666666666667
25   46   67   58   -0.333333333333333
25   47   67   46   -10.6
25   48   67   32   0
25   49   67   60   -0.363636363636364
25   50   67   39   -14.1692518727489
25   52   67   52   -0.111111111111111
25   54   67   11   -2.11844320639549
25   56   67   48   -2
25   57   67   54   0
25   58   67   33   -0.5
25   62   67   50   -4.53658536585366
25   63   67   29   -4.66084695365937
25   64   67   55   -2.09059265002487
25   65   67   61   -2.87272727272727
25   66   67   42   -0.615084638689806
25   71   67   40   -0.0769230769230769
25   74   67   65   -0.69923053887138
25   77   67   44   -0.410254718528183
25   79   67   59   -6.69897047497538
25   82   67   57   -2.864549158286
25   85   67   45   -15
25   87   67   51   -0.641025641025641
26   27   19   12   3.81383816592553
26   32   19   7   -4.70725042340507
26   39   19   13   -7.37776615092465
26   54   19   11   5.17430637019944
27   32   12   7   -8.5210885893306
27   54   12   11   1.36046820427391
28   29   30   25   -10.3428655583495
28   30   30   21   -2.85526315789474
28   32   30   7   -11.6052631578947
28   34   30   27   0.144736842105263
28   39   30   13   -14.2757788854143
28   44   30   22   0.129584750086969
28   54   30   11   -1.72370636429023
28   63   30   29   -4.26611011155411
29   30   25   21   7.48760240045476
29   32   25   7   -1.26239759954524
29   39   25   13   -3.93291332706482
29   44   25   22   10.4724503084365
29   54   25   11   8.61915919405927
30   32   21   7   -8.75
30   39   21   13   -11.4205157275196
30   54   21   11   1.13155679360451
31   32   36   7   -11.3639889428034
31   34   36   27   0.38601105719662
31   36   36   35   -1.49417393635522
31   39   36   13   -14.034504670323
31   44   36   22   0.370858965178326
31   48   36   32   0.63601105719662
31   54   36   11   -1.48243214919887
31   58   36   33   0.13601105719662
31   63   36   29   -4.02483589646275
33   34   37   27   0.75
33   36   37   35   -1.13018499355184
33   39   37   13   -13.6705157275196
33   44   37   22   0.734847907981706
33   48   37   32   1
33   54   37   11   -1.11844320639549
33   58   37   33   0.5
33   63   37   29   -3.66084695365937
34   39   27   13   -14.4205157275196
34   44   27   22   -0.0151520920182944
34   54   27   11   -1.86844320639549
35   36   64   35   -0.530184993551837
35   37   64   38   1.35401664248261
35   38   64   43   1.49410448464124
35   39   64   13   -13.0705157275196
35   40   64   41   -9.07741935483871
35   41   64   62   -8.05042009577068
35   42   64   53   0.6
35   43   64   63   0.715301101026717
35   44   64   22   1.33484790798171
35   46   64   58   1.26666666666667
35   47   64   46   -9
35   48   64   32   1.6
35   49   64   60   1.23636363636364
35   50   64   39   -12.5692518727489
35   52   64   52   1.48888888888889
35   54   64   11   -0.51844320639549
35   56   64   48   -0.4
35   57   64   54   1.6
35   58   64   33   1.1
35   62   64   50   -2.93658536585366
35   63   64   29   -3.06084695365937
35   64   64   55   -0.490592650024866
35   65   64   61   -1.27272727272727
35   66   64   42   0.984915361310194
35   71   64   40   1.52307692307692
35   77   64   44   1.18974528147182
35   79   64   59   -5.09897047497538
35   82   64   57   -1.264549158286
35   85   64   45   -13.4
35   87   64   51   0.958974358974359
36   39   35   13   -12.5403307339677
36   44   35   22   1.86503290153354
36   48   35   32   2.13018499355184
36   54   35   11   0.0117417871563461
36   58   35   33   1.63018499355184
36   63   35   29   -2.53066196010754
37   39   38   13   -14.4245323700022
37   44   38   22   -0.0191687345009003
37   48   38   32   0.245983357517394
37   54   38   11   -1.8724598488781
37   58   38   33   -0.254016642482606
37   63   38   29   -4.41486359614198
38   39   43   13   -14.5646202121608
38   40   43   41   -10.57152383948
38   44   43   22   -0.159256576659535
38   48   43   32   0.105895515358759
38   50   43   39   -14.0633563573901
38   54   43   11   -2.01254769103673
38   58   43   33   -0.394104484641241
38   63   43   29   -4.55495143830061
38   66   43   42   -0.509189123331047
38   71   43   40   0.0289724384356821
39   54   13   11   12.5520725211241
40   44   41   22   10.4122672628204
40   48   41   32   10.6774193548387
40   50   41   39   -3.49183251791019
40   54   41   11   8.55897614844322
40   58   41   33   10.1774193548387
40   63   41   29   6.01657240117934
40   71   41   40   10.6004962779156
41   42   62   53   8.65042009577068
41   44   62   22   9.38526800375239
41   46   62   58   9.31708676243735
41   47   62   46   -0.949579904229321
41   48   62   32   9.65042009577068
41   49   62   60   9.28678373213432
41   50   62   39   -4.51883177697822
41   52   62   52   9.53930898465957
41   54   62   11   7.53197688937519
41   56   62   48   7.65042009577068
41   57   62   54   9.65042009577068
41   58   62   33   9.15042009577068
41   62   62   50   5.11383472991702
41   63   62   29   4.98957314211131
41   64   62   55   7.55982744574581
41   65   62   61   6.77769282304341
41   66   62   42   9.03533545708087
41   71   62   40   9.5734970188476
41   77   62   44   9.2401653772425
41   79   62   59   2.9514496207953
41   82   62   57   6.78587093748468
41   85   62   45   -5.34957990422932
41   87   62   51   9.00939445474504
42   44   53   22   0.734847907981706
42   47   53   46   -9.6
42   48   53   32   1
42   50   53   39   -13.1692518727489
42   52   53   52   0.888888888888889
42   54   53   11   -1.11844320639549
42   56   53   48   -1
42   58   53   33   0.5
42   62   53   50   -3.53658536585366
42   63   53   29   -3.66084695365937
42   66   53   42   0.384915361310194
42   71   53   40   0.923076923076923
42   77   53   44   0.589745281471817
42   85   53   45   -14
42   87   53   51   0.358974358974359
43   44   63   22   0.619546806954989
43   46   63   58   0.55136556563995
43   47   63   46   -9.71530110102672
43   48   63   32   0.884698898973283
43   49   63   60   0.521062535336919
43   50   63   39   -13.2845529737756
43   52   63   52   0.773587787862172
43   54   63   11   -1.23374430742221
43   56   63   48   -1.11530110102672
43   57   63   54   0.884698898973283
43   58   63   33   0.384698898973283
43   62   63   50   -3.65188646688037
43   63   63   29   -3.77614805468609
43   64   63   55   -1.20589375105158
43   65   63   61   -1.98802837375399
43   66   63   42   0.269614260283477
43   71   63   40   0.807775822050206
43   77   63   44   0.4744441804451
43   79   63   59   -5.8142715760021
43   82   63   57   -1.97985025931271
43   85   63   45   -14.1153011010267
43   87   63   51   0.243673257947642
44   54   22   11   -1.8532911143772
45   46   66   58   0.833333333333333
45   47   66   46   -9.43333333333333
45   48   66   32   1.16666666666667
45   49   66   60   0.803030303030303
45   50   66   39   -13.0025852060822
45   52   66   52   1.05555555555556
45   54   66   11   -0.951776539728824
45   56   66   48   -0.833333333333333
45   57   66   54   1.16666666666667
45   58   66   33   0.666666666666667
45   62   66   50   -3.36991869918699
45   63   66   29   -3.49418028699271
45   64   66   55   -0.923925983358199
45   65   66   61   -1.70606060606061
45   66   66   42   0.551582027976861
45   71   66   40   1.08974358974359
45   74   66   65   0.467436127795287
45   77   66   44   0.756411948138484
45   79   66   59   -5.53230380830871
45   82   66   57   -1.69788249161933
45   85   66   45   -13.8333333333333
45   87   66   51   0.525641025641026
46   47   58   46   -10.2666666666667
46   48   58   32   0.333333333333333
46   50   58   39   -13.8359185394156
46   52   58   52   0.222222222222222
46   54   58   11   -1.78510987306216
46   56   58   48   -1.66666666666667
46   57   58   54   0.333333333333333
46   58   58   33   -0.166666666666667
46   62   58   50   -4.20325203252033
46   63   58   29   -4.32751362032604
46   64   58   55   -1.75725931669153
46   66   58   42   -0.281751305356473
46   71   58   40   0.256410256410256
46   77   58   44   -0.0769213851948499
46   82   58   57   -2.53121582495266
46   85   58   45   -14.6666666666667
46   87   58   51   -0.307692307692308
47   48   46   32   10.6
47   50   46   39   -3.5692518727489
47   54   46   11   8.48155679360451
47   58   46   33   10.1
47   63   46   29   5.93915304634063
47   66   46   42   9.98491536131019
47   71   46   40   10.5230769230769
47   77   46   44   10.1897452814718
47   85   46   45   -4.4
48   54   32   11   -2.11844320639549
48   63   32   29   -4.66084695365937
49   50   60   39   -13.8056155091125
49   52   60   52   0.252525252525253
49   54   60   11   -1.75480684275913
49   56   60   48   -1.63636363636364
49   57   60   54   0.363636363636364
49   58   60   33   -0.136363636363636
49   62   60   50   -4.17294900221729
49   63   60   29   -4.29721059002301
49   64   60   55   -1.7269562863885
49   66   60   42   -0.251448275053442
49   71   60   40   0.286713286713287
49   77   60   44   -0.0466183548918195
49   79   60   59   -6.33533411133901
49   82   60   57   -2.50091279464963
49   85   60   45   -14.6363636363636
49   87   60   51   -0.277389277389277
50   54   39   11   12.0508086663534
50   58   39   33   13.6692518727489
50   63   39   29   9.50840491908953
51   52   75   52   1.13596581345481
51   53   75   69   -0.794589742100743
51   54   75   11   -0.871366281829567
51   55   75   73   0.188983684730065
51   56   75   48   -0.752923075434076
51   57   75   54   1.24707692456592
51   58   75   33   0.747076924565924
51   62   75   50   -3.28950844128773
51   63   75   29   -3.41377002909345
51   64   75   55   -0.843515725458942
51   65   75   61   -1.62565034816135
51   66   75   42   0.631992285876118
51   69   75   68   -6.05292307543408
51   71   75   40   1.17015384764285
51   74   75   65   0.547846385694544
51   77   75   44   0.836822206037741
51   78   75   70   0.0846525108901308
51   79   75   59   -5.45189355040945
51   82   75   57   -1.61747223372007
51   85   75   45   -13.7529230754341
51   86   75   71   0.78255069301845
51   87   75   51   0.606051283540283
51   88   75   74   1.12116158580566
51   90   75   72   1.18707692456592
52   54   52   11   -2.00733209528438
52   56   52   48   -1.88888888888889
52   58   52   33   -0.388888888888889
52   62   52   50   -4.42547425474255
52   63   52   29   -4.54973584254826
52   66   52   42   -0.503973527578695
52   71   52   40   0.0341880341880342
52   77   52   44   -0.299143607417072
52   85   52   45   -14.8888888888889
52   87   52   51   -0.52991452991453
53   54   69   11   -0.076776539728824
53   56   69   48   0.0416666666666665
53   57   69   54   2.04166666666667
53   58   69   33   1.54166666666667
53   62   69   50   -2.49491869918699
53   63   69   29   -2.61918028699271
53   64   69   55   -0.0489259833581994
53   65   69   61   -0.831060606060606
53   66   69   42   1.42658202797686
53   69   69   68   -5.25833333333333
53   71   69   40   1.96474358974359
53   74   69   65   1.34243612779529
53   77   69   44   1.63141194813848
53   79   69   59   -4.65730380830871
53   82   69   57   -0.82288249161933
53   85   69   45   -12.9583333333333
53   87   69   51   1.40064102564103
55   56   73   48   -0.941906760164141
55   57   73   54   1.05809323983586
55   58   73   33   0.558093239835859
55   62   73   50   -3.4784921260178
55   63   73   29   -3.60275371382351
55   64   73   55   -1.03249941018901
55   65   73   61   -1.81463403289141
55   66   73   42   0.443008601146053
55   69   73   68   -6.24190676016414
55   71   73   40   0.981170162912782
55   74   73   65   0.358862700964479
55   77   73   44   0.647838521307675
55   78   73   70   -0.104331173839934
55   79   73   59   -5.64087723513952
55   82   73   57   -1.80645591845014
55   85   73   45   -13.9419067601641
55   86   73   71   0.593567008288385
55   87   73   51   0.417067598810218
55   90   73   72   0.998093239835859
56   58   48   33   1.5
56   63   48   29   -2.66084695365937
56   66   48   42   1.38491536131019
56   71   48   40   1.92307692307692
56   77   48   44   1.58974528147182
56   85   48   45   -13
57   58   54   33   -0.5
57   62   54   50   -4.53658536585366
57   63   54   29   -4.66084695365937
57   66   54   42   -0.615084638689806
57   71   54   40   -0.0769230769230769
57   77   54   44   -0.410254718528183
57   85   54   45   -15
57   87   54   51   -0.641025641025641
58   63   33   29   -4.16084695365937
59   60   80   76   -4.77078557252778
59   62   80   50   -3.9740376050481
59   63   80   29   -4.09829919285382
59   64   80   55   -1.52804488921931
59   65   80   61   -2.31017951192172
59   66   80   42   -0.0525368778842482
59   69   80   68   -6.73745223919444
59   71   80   40   0.485624683882481
59   74   80   65   -0.136682778065822
59   77   80   44   0.152293042277375
59   78   80   70   -0.599876652870235
59   79   80   59   -6.13642271416982
59   82   80   57   -2.30200139748044
59   83   80   79   -3.43745223919444
59   85   80   45   -14.4374522391944
59   86   80   71   0.0980215292580839
59   87   80   51   -0.0784778802200834
59   88   80   74   0.436632422045291
59   89   80   77   -0.0368621548465853
59   90   80   72   0.502547760805558
59   95   80   78   -4.13745223919444
60   62   76   50   0.796747967479675
60   63   76   29   0.67248637967396
60   64   76   55   3.24274068330847
60   65   76   61   2.46060606060606
60   66   76   42   4.71824869464353
60   69   76   68   -1.96666666666667
60   71   76   40   5.25641025641026
60   74   76   65   4.63410279446195
60   77   76   44   4.92307861480515
60   78   76   70   4.17090891965754
60   79   76   59   -1.36563714164205
60   82   76   57   2.46878417504734
60   85   76   45   -9.66666666666667
60   86   76   71   4.86880710178586
60   87   76   51   4.69230769230769
60   88   76   74   5.20741799457307
60   90   76   72   5.27333333333333
61   62   83   50   4.46341463414634
61   63   83   29   4.33915304634063
61   64   83   55   6.90940734997513
61   65   83   61   6.12727272727273
61   66   83   42   8.38491536131019
61   67   83   81   8.73077318722046
61   69   83   68   1.7
61   71   83   40   8.92307692307692
61   74   83   65   8.30076946112862
61   75   83   82   8.6
61   77   83   44   8.58974528147182
61   78   83   70   7.83757558632421
61   79   83   59   2.30102952502462
61   82   83   57   6.135450841714
61   83   83   79   5
61   85   83   45   -6
61   86   83   71   8.53547376845253
61   87   83   51   8.35897435897436
61   88   83   74   8.87408466123973
61   89   83   77   8.40059008434786
61   90   83   72   8.94
61   95   83   78   4.3
62   63   50   29   -0.124261587805715
62   66   50   42   3.92150072716385
62   71   50   40   4.45966228893058
62   77   50   44   4.12633064732548
62   85   50   45   -10.4634146341463
64   66   55   42   1.47550801133506
64   71   55   40   2.01366957310179
64   77   55   44   1.68033793149668
64   85   55   45   -12.9094073499751
64   87   55   51   1.44956700899922
65   66   61   42   2.25764263403747
65   71   61   40   2.7958041958042
65   77   61   44   2.46247255419909
65   79   61   59   -3.82624320224811
65   82   61   57   0.00817811444127647
65   85   61   45   -12.1272727272727
65   87   61   51   2.23170163170163
66   71   42   40   0.538161561766729
67   69   81   68   -7.03077318722046
67   71   81   40   0.192303735856459
67   74   81   65   -0.430003726091844
67   77   81   44   -0.141027905748647
67   78   81   70   -0.893197600896257
67   79   81   59   -6.42974366219584
67   82   81   57   -2.59532234550646
67   83   81   79   -3.73077318722046
67   85   81   45   -14.7307731872205
67   86   81   71   -0.195299418767938
67   87   81   51   -0.371798828246105
67   88   81   74   0.14331147401927
67   89   81   77   -0.330183102872607
67   90   81   72   0.209226812779536
67   95   81   78   -4.43077318722046
68   69   92   68   -7.19359717925667
68   70   92   87   -2.19066103598918
68   71   92   40   0.0294797438202571
68   72   92   86   -2.95740772179496
68   73   92   84   0.0154937298342431
68   74   92   65   -0.592827718128046
68   75   92   82   -0.293597179256666
68   76   92   91   -2.37185804882188
68   77   92   44   -0.303851897784849
68   78   92   70   -1.05602159293246
68   79   92   59   -6.59256765423204
68   80   92   90   -0.06906066732377
68   82   92   57   -2.75814633754266
68   83   92   79   -3.89359717925667
68   84   92   89   -1.01440514256901
68   85   92   45   -14.8935971792567
68   86   92   71   -0.35812341080414
68   87   92   51   -0.534622820282307
68   88   92   74   -0.0195125180169323
68   89   92   77   -0.493007094908809
68   90   92   72   0.046402820743334
68   91   92   88   -0.723384413299219
68   93   92   85   -0.394081284506311
68   95   92   78   -4.59359717925667
69   71   68   40   7.22307692307692
69   74   68   65   6.60076946112862
69   77   68   44   6.88974528147182
69   79   68   59   0.601029525024622
69   82   68   57   4.435450841714
69   85   68   45   -7.7
69   87   68   51   6.65897435897436
70   71   87   40   2.22014077980944
70   72   87   86   -0.766746685805778
70   73   87   84   2.20615476582343
70   74   87   65   1.59783331786114
70   75   87   82   1.89706385673252
70   77   87   44   1.88680913820433
70   78   87   70   1.13463944305672
70   79   87   59   -4.40190661824286
70   82   87   57   -0.567485301553478
70   83   87   79   -1.70293614326748
70   85   87   45   -12.7029361432675
70   86   87   71   1.83253762518504
70   87   87   51   1.65603821570688
70   88   87   74   2.17114851797225
70   89   87   77   1.69765394108037
70   90   87   72   2.23706385673252
70   93   87   85   1.79657975148287
70   95   87   78   -2.40293614326748
72   73   86   84   2.97290145162921
72   74   86   65   2.36458000366692
72   75   86   82   2.6638105425383
72   77   86   44   2.65355582401011
72   78   86   70   1.9013861288625
72   79   86   59   -3.63515993243708
72   82   86   57   0.1992613842523
72   83   86   79   -0.936189457461704
72   85   86   45   -11.9361894574617
72   86   86   71   2.59928431099082
72   87   86   51   2.42278490151266
72   88   86   74   2.93789520377803
72   89   86   77   2.46440062688615
72   90   86   72   3.0038105425383
72   93   86   85   2.56332643728865
72   95   86   78   -1.6361894574617
73   74   84   65   -0.608321447962289
73   75   84   82   -0.309090909090909
73   77   84   44   -0.319345627619092
73   78   84   70   -1.0715153227667
73   79   84   59   -6.60806138406629
73   82   84   57   -2.77364006737691
73   83   84   79   -3.90909090909091
73   85   84   45   -14.9090909090909
73   86   84   71   -0.373617140638383
73   87   84   51   -0.55011655011655
73   88   84   74   -0.0350062478511754
73   89   84   77   -0.508500824743052
73   90   84   72   0.0309090909090909
73   95   84   78   -4.60909090909091
74   77   65   44   0.288975820343197
74   79   65   59   -5.999739936104
74   82   65   57   -2.16531861941462
74   85   65   45   -14.3007694611286
74   87   65   51   0.0582048978457387
75   77   82   44   -0.0102547185281832
75   78   82   70   -0.762424413675793
75   79   82   59   -6.29897047497538
75   82   82   57   -2.464549158286
75   83   82   79   -3.6
75   85   82   45   -14.6
75   86   82   71   -0.0645262315474738
75   87   82   51   -0.241025641025641
75   88   82   74   0.274084661239734
75   89   82   77   -0.199409915652143
75   90   82   72   0.34
75   95   82   78   -4.3
76   77   91   44   2.06800615103703
76   78   91   70   1.31583645588942
76   79   91   59   -4.22070960541016
76   80   91   90   2.30279738149811
76   82   91   57   -0.386288288720779
76   83   91   79   -1.52173913043478
76   84   91   89   1.35745290625288
76   85   91   45   -12.5217391304348
76   86   91   71   2.01373463801774
76   87   91   51   1.83723522853958
76   88   91   74   2.35234553080495
76   89   91   77   1.87885095391307
76   90   91   72   2.41826086956522
76   91   91   88   1.64847363552266
76   93   91   85   1.97777676431557
76   95   91   78   -2.22173913043478
78   79   70   59   -5.53654606129959
78   82   70   57   -1.7021247446102
78   85   70   45   -13.8375755863242
78   87   70   51   0.521398772650152
79   82   59   57   3.83442131668938
79   85   59   45   -8.30102952502462
79   87   59   51   6.05794483394974
80   82   90   57   -2.68908567021889
80   83   90   79   -3.8245365119329
80   84   90   89   -0.945344475245236
80   85   90   45   -14.8245365119329
80   86   90   71   -0.28906274348037
80   87   90   51   -0.465562152958537
80   88   90   74   0.0495481493068377
80   89   90   77   -0.423946427585039
80   90   90   72   0.115463488067104
80   91   90   88   -0.654323745975449
80   93   90   85   -0.325020617182541
80   95   90   78   -4.5245365119329
